loyalty_guest_id,week_ending_date,transaction_date,first_transaction_date,days_from_first_transaction,guest_transaction_count,one_and_done,transaction_hour,time_of_day,day_of_week,message_key,transaction_date_utc,order_discount_amount,menu_item_id,menu_item_name,menu_item_description,plu,product_category_description,department_description,menu_item_status_type_description,flavor_description,flavor_long_name,flavor_short_name,line_item_quantity,line_item_amount,line_item_amount_less_vat,line_item_discount_amount,line_item_description,order_total,order_amount,iso_currency_alpha_code,restaurant_id,restaurant_city_name,restaurant_state_name,restaurant_country_name,restaurant_postal_code,restaurant_non_traditional_type_description,rewards_redeemed_amount,restaurant_number,business_date,promotion_id,promotion_name,promotion_description,discount_type_description,coupon_offer_plu,whole_order_dis_fos,whole_order_dis_fosd,line_item_id,is_employee_meal,is_catering_flag
QTupqziQ,2025-01-19,2025-01-19 14:12:08.0000000,2024-11-16 13:28:04.0000000,64,3,0,14,Lunch,6,245,2025-01-19 14:12:08.0000000,0,68,Mdp Calzone/Slice Item 68,mdp calzone/slice description,100068,mdp calzone/slice,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,2,20.2600002288818,18.7600002288818,0,Mdp Calzone/Slice Item 68,43.9700012207031,40.7099990844727,USD,5,New Haven,Connecticut,USA,88907,Traditional,2.99000000953674,1005,2025-01-19,7,Catering 10% off,Catering discount,Percent Discount,10007,0,0,3,0,0
sUt1LLQF,2025-03-09,2025-03-04 10:56:01.0000000,2024-10-07 17:01:17.0000000,148,6,0,10,Morning,1,246,2025-03-04 10:56:01.0000000,0,71,Footlong Item 71,footlong description,100071,footlong,Food,Active,Chocolate Chip,Chocolate Chip Cookie,ChocoChip,1,13.5900001525879,12.5799999237061,0,Footlong Item 71,42.810001373291,39.6300010681152,USD,2,Jersey City,New Jersey,USA,39256,Mall,1.02999997138977,1002,2025-03-04,1,BOGO Footlong,Buy one get one Footlong,BOGO Footlong,10001,0,0,1,0,0
sUt1LLQF,2025-03-09,2025-03-04 10:56:01.0000000,2024-10-07 17:01:17.0000000,148,6,0,10,Morning,1,246,2025-03-04 10:56:01.0000000,0,63,3 Inch Item 63,3 inch description,100063,3 inch,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,7.71999979019165,7.15000009536743,0,3 Inch Item 63,42.810001373291,39.6300010681152,USD,2,Jersey City,New Jersey,USA,39256,Mall,1.02999997138977,1002,2025-03-04,1,BOGO Footlong,Buy one get one Footlong,BOGO Footlong,10001,0,0,2,0,0
sUt1LLQF,2025-03-09,2025-03-04 10:56:01.0000000,2024-10-07 17:01:17.0000000,148,6,0,10,Morning,1,246,2025-03-04 10:56:01.0000000,0,66,Fountain Item 66,fountain description,100066,fountain,Food,Active,Italian Bread,Italian Bread,Italian,2,18.3199996948242,16.9599990844727,0,Fountain Item 66,42.810001373291,39.6300010681152,USD,2,Jersey City,New Jersey,USA,39256,Mall,1.02999997138977,1002,2025-03-04,1,BOGO Footlong,Buy one get one Footlong,BOGO Footlong,10001,0,0,3,0,0
avDT7jcj,2025-07-13,2025-07-09 10:41:48.0000000,2025-07-09 10:41:48.0000000,0,1,1,10,Morning,2,247,2025-07-09 10:41:48.0000000,0,100,Mdp Breadsticks/Wings Item 100,mdp breadsticks/wings description,100100,mdp breadsticks/wings,Food,Active,Italian Herbs & Cheese,Italian Herbs & Cheese,IHC,1,5.71999979019165,5.30000019073486,0,Mdp Breadsticks/Wings Item 100,34.7599983215332,32.189998626709,USD,13,Boulder,Colorado,USA,20328,University,0,1013,2025-07-09,3,Free Cookie with Footlong,Free cookie with any footlong,Cookie Promo,10003,0,0,1,0,0
avDT7jcj,2025-07-13,2025-07-09 10:41:48.0000000,2025-07-09 10:41:48.0000000,0,1,1,10,Morning,2,247,2025-07-09 10:41:48.0000000,0,47,Returnable Items Item 47,returnable items description,100047,returnable items,Food,Active,Italian Herbs & Cheese,Italian Herbs & Cheese,IHC,2,13.1599998474121,12.1899995803833,0,Returnable Items Item 47,34.7599983215332,32.189998626709,USD,13,Boulder,Colorado,USA,20328,University,0,1013,2025-07-09,3,Free Cookie with Footlong,Free cookie with any footlong,Cookie Promo,10003,0,0,2,0,0
avDT7jcj,2025-07-13,2025-07-09 10:41:48.0000000,2025-07-09 10:41:48.0000000,0,1,1,10,Morning,2,247,2025-07-09 10:41:48.0000000,0,112,Mdp Pizza Item 112,mdp pizza description,100112,mdp pizza,Food,Active,Doritos Nacho,Doritos Nacho,Doritos,1,13.3100004196167,12.3199996948242,0,Mdp Pizza Item 112,34.7599983215332,32.189998626709,USD,13,Boulder,Colorado,USA,20328,University,0,1013,2025-07-09,3,Free Cookie with Footlong,Free cookie with any footlong,Cookie Promo,10003,0,0,3,0,0
8woPeX9P,2024-11-17,2024-11-17 10:47:29.0000000,2024-11-17 10:47:29.0000000,0,3,0,10,Morning,6,248,2024-11-17 10:47:29.0000000,0,16,Mdp Calzone/Slice Item 16,mdp calzone/slice description,100016,mdp calzone/slice,Food,Active,M&M Cookie,M&M Cookie,MMCookie,2,12.2399997711182,11.3299999237061,0,Mdp Calzone/Slice Item 16,25.5400009155273,23.6499996185303,USD,19,Rochester,Minnesota,USA,44993,Hospital,0,1019,2024-11-17,1,BOGO Footlong,Buy one get one Footlong,BOGO Footlong,10001,0,0,1,0,0
8woPeX9P,2024-11-17,2024-11-17 10:47:29.0000000,2024-11-17 10:47:29.0000000,0,3,0,10,Morning,6,248,2024-11-17 10:47:29.0000000,0,97,Mdp Bottled Drinks Item 97,mdp bottled drinks description,100097,mdp bottled drinks,Food,Active,Multigrain,Multigrain,Multi,1,7.05999994277954,6.53999996185303,0,Mdp Bottled Drinks Item 97,25.5400009155273,23.6499996185303,USD,19,Rochester,Minnesota,USA,44993,Hospital,0,1019,2024-11-17,1,BOGO Footlong,Buy one get one Footlong,BOGO Footlong,10001,0,0,2,0,0
8woPeX9P,2024-11-17,2024-11-17 10:47:29.0000000,2024-11-17 10:47:29.0000000,0,3,0,10,Morning,6,248,2024-11-17 10:47:29.0000000,0,20,Mdp Misc Item 20,mdp misc description,100020,mdp misc,Food,Active,Sprite,Sprite,Sprite,1,4.34999990463257,4.03000020980835,0,Mdp Misc Item 20,25.5400009155273,23.6499996185303,USD,19,Rochester,Minnesota,USA,44993,Hospital,0,1019,2024-11-17,1,BOGO Footlong,Buy one get one Footlong,BOGO Footlong,10001,0,0,3,0,0
IToGJ1QZ,2024-09-29,2024-09-26 12:28:21.0000000,2024-09-26 12:28:21.0000000,0,2,0,12,Lunch,3,249,2024-09-26 12:28:21.0000000,0,52,Chips Item 52,chips description,100052,chips,Food,Active,Lemonade,Lemonade,Lemonade,1,5.26999998092651,4.88000011444092,0,Chips Item 52,21.0799999237061,19.5200004577637,USD,16,Raleigh,North Carolina,USA,20458,Walmart,0,1016,2024-09-26,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
IToGJ1QZ,2024-09-29,2024-09-26 12:28:21.0000000,2024-09-26 12:28:21.0000000,0,2,0,12,Lunch,3,249,2024-09-26 12:28:21.0000000,0,92,Footlong Item 92,footlong description,100092,footlong,Food,Active,SunChips Cheddar,SunChips Harvest Cheddar,SunChips,1,7.34999990463257,6.80999994277954,0,Footlong Item 92,21.0799999237061,19.5200004577637,USD,16,Raleigh,North Carolina,USA,20458,Walmart,0,1016,2024-09-26,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
IToGJ1QZ,2024-09-29,2024-09-26 12:28:21.0000000,2024-09-26 12:28:21.0000000,0,2,0,12,Lunch,3,249,2024-09-26 12:28:21.0000000,0,24,Mdp Breadsticks/Wings Item 24,mdp breadsticks/wings description,100024,mdp breadsticks/wings,Food,Active,Gluten-Free,Gluten-Free,GF,2,6.90000009536743,6.3899998664856,0,Mdp Breadsticks/Wings Item 24,21.0799999237061,19.5200004577637,USD,16,Raleigh,North Carolina,USA,20458,Walmart,0,1016,2024-09-26,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
AFEn3z5d,2024-10-13,2024-10-10 12:38:31.0000000,2024-10-10 12:38:31.0000000,0,3,0,12,Lunch,3,250,2024-10-10 12:38:31.0000000,0,8,Chocolate Chip Cookie,Cookie,100008,cookies,Food,Active,Chocolate Chip,Chocolate Chip Cookie,ChocoChip,1,13.6999998092651,12.6899995803833,0,Chocolate Chip Cookie,27.9300003051758,25.8500003814697,USD,23,Fort Wayne,Indiana,USA,52504,Walmart,0,1023,2024-10-10,NULL,NULL,NULL,NULL,NULL,0,0,1,0,1
AFEn3z5d,2024-10-13,2024-10-10 12:38:31.0000000,2024-10-10 12:38:31.0000000,0,3,0,12,Lunch,3,250,2024-10-10 12:38:31.0000000,0,108,Returnable Items Item 108,returnable items description,100108,returnable items,Food,Active,Coke,Coca-Cola,Coke,1,8.57999992370605,7.94000005722046,0,Returnable Items Item 108,27.9300003051758,25.8500003814697,USD,23,Fort Wayne,Indiana,USA,52504,Walmart,0,1023,2024-10-10,NULL,NULL,NULL,NULL,NULL,0,0,2,0,1
AFEn3z5d,2024-10-13,2024-10-10 12:38:31.0000000,2024-10-10 12:38:31.0000000,0,3,0,12,Lunch,3,250,2024-10-10 12:38:31.0000000,0,2,"Tuna 6""",Tuna with mayo,100002,6 inch,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,3.5699999332428,3.30999994277954,0,"Tuna 6""",27.9300003051758,25.8500003814697,USD,23,Fort Wayne,Indiana,USA,52504,Walmart,0,1023,2024-10-10,NULL,NULL,NULL,NULL,NULL,0,0,3,0,1
y3NAp935,2025-02-02,2025-02-01 15:03:12.0000000,2025-02-01 15:03:12.0000000,0,1,1,15,Afternoon,5,251,2025-02-01 15:03:12.0000000,0,30,Mdp Add-Ons Item 30,mdp add-ons description,100030,mdp add-ons,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,6.09000015258789,5.6399998664856,0,Mdp Add-Ons Item 30,47.2299995422363,43.7299995422363,USD,8,Miami,Florida,USA,30926,Hospital,0,1008,2025-02-01,7,Catering 10% off,Catering discount,Percent Discount,10007,0,0,1,0,1
y3NAp935,2025-02-02,2025-02-01 15:03:12.0000000,2025-02-01 15:03:12.0000000,0,1,1,15,Afternoon,5,251,2025-02-01 15:03:12.0000000,0,2,"Tuna 6""",Tuna with mayo,100002,6 inch,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,2,17.8799991607666,16.5599994659424,0,"Tuna 6""",47.2299995422363,43.7299995422363,USD,8,Miami,Florida,USA,30926,Hospital,0,1008,2025-02-01,7,Catering 10% off,Catering discount,Percent Discount,10007,0,0,2,0,1
y3NAp935,2025-02-02,2025-02-01 15:03:12.0000000,2025-02-01 15:03:12.0000000,0,1,1,15,Afternoon,5,251,2025-02-01 15:03:12.0000000,0,58,Other Misc Item 58,other misc description,100058,other misc,Food,Active,Italian Herbs & Cheese,Italian Herbs & Cheese,IHC,2,19.7600002288818,18.2999992370605,0,Other Misc Item 58,47.2299995422363,43.7299995422363,USD,8,Miami,Florida,USA,30926,Hospital,0,1008,2025-02-01,7,Catering 10% off,Catering discount,Percent Discount,10007,0,0,3,0,1
ca2iQPkv,2025-05-18,2025-05-13 17:45:23.0000000,2025-05-13 17:45:23.0000000,0,1,1,17,Afternoon,1,252,2025-05-13 17:45:23.0000000,0,56,Mdp Fountain Drinks Item 56,mdp fountain drinks description,100056,mdp fountain drinks,Food,Active,Multigrain,Multigrain,Multi,1,9.48999977111816,8.78999996185303,0,Mdp Fountain Drinks Item 56,46.7000007629395,43.2400016784668,USD,11,San Diego,California,USA,89131,Airport,0,1011,2025-05-13,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
ca2iQPkv,2025-05-18,2025-05-13 17:45:23.0000000,2025-05-13 17:45:23.0000000,0,1,1,17,Afternoon,1,252,2025-05-13 17:45:23.0000000,0,108,Returnable Items Item 108,returnable items description,100108,returnable items,Food,Active,Coke,Coca-Cola,Coke,1,12.6099996566772,11.6800003051758,0,Returnable Items Item 108,46.7000007629395,43.2400016784668,USD,11,San Diego,California,USA,89131,Airport,0,1011,2025-05-13,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
ca2iQPkv,2025-05-18,2025-05-13 17:45:23.0000000,2025-05-13 17:45:23.0000000,0,1,1,17,Afternoon,1,252,2025-05-13 17:45:23.0000000,0,28,Soups Item 28,soups description,100028,soups,Food,Active,Multigrain,Multigrain,Multi,2,21.1399993896484,19.5699996948242,0,Soups Item 28,46.7000007629395,43.2400016784668,USD,11,San Diego,California,USA,89131,Airport,0,1011,2025-05-13,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
K2FYv5RW,2025-04-20,2025-04-15 13:47:47.0000000,2024-10-13 13:22:55.0000000,184,3,0,13,Lunch,1,253,2025-04-15 13:47:47.0000000,0,46,Salad Item 46,salad description,100046,salad,Food,Active,Gluten-Free,Gluten-Free,GF,2,23.2600002288818,21.5400009155273,0,Salad Item 46,38.9599990844727,36.0699996948242,USD,24,Louisville,Kentucky,USA,40021,Walmart,0,1024,2025-04-15,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
K2FYv5RW,2025-04-20,2025-04-15 13:47:47.0000000,2024-10-13 13:22:55.0000000,184,3,0,13,Lunch,1,253,2025-04-15 13:47:47.0000000,0,22,Wrap Item 22,wrap description,100022,wrap,Food,Active,Multigrain,Multigrain,Multi,1,4.36999988555908,4.05000019073486,0,Wrap Item 22,38.9599990844727,36.0699996948242,USD,24,Louisville,Kentucky,USA,40021,Walmart,0,1024,2025-04-15,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
K2FYv5RW,2025-04-20,2025-04-15 13:47:47.0000000,2024-10-13 13:22:55.0000000,184,3,0,13,Lunch,1,253,2025-04-15 13:47:47.0000000,0,85,Mdp Bottled Drinks Item 85,mdp bottled drinks description,100085,mdp bottled drinks,Food,Active,Sprite,Sprite,Sprite,1,8.4399995803833,7.80999994277954,0,Mdp Bottled Drinks Item 85,38.9599990844727,36.0699996948242,USD,24,Louisville,Kentucky,USA,40021,Walmart,0,1024,2025-04-15,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
cLxUif6s,2024-12-29,2024-12-28 18:25:02.0000000,2024-12-28 18:25:02.0000000,0,1,1,18,Dinner,5,254,2024-12-28 18:25:02.0000000,0,15,Coffee,Hot coffee,100015,hot beverage,Food,Active,Lemonade,Lemonade,Lemonade,1,5.42000007629395,5.01999998092651,0,Coffee,26.8899993896484,24.8999996185303,USD,22,Memphis,Tennessee,USA,93886,Hospital,0,1022,2024-12-28,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
cLxUif6s,2024-12-29,2024-12-28 18:25:02.0000000,2024-12-28 18:25:02.0000000,0,1,1,18,Dinner,5,254,2024-12-28 18:25:02.0000000,0,25,Other Carrier Item 25,other carrier description,100025,other carrier,Food,Active,Baked Lays,Baked Lays,BakedLays,1,11.9499998092651,11.0600004196167,0,Other Carrier Item 25,26.8899993896484,24.8999996185303,USD,22,Memphis,Tennessee,USA,93886,Hospital,0,1022,2024-12-28,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
cLxUif6s,2024-12-29,2024-12-28 18:25:02.0000000,2024-12-28 18:25:02.0000000,0,1,1,18,Dinner,5,254,2024-12-28 18:25:02.0000000,0,49,Other Carrier Item 49,other carrier description,100049,other carrier,Food,Active,M&M Cookie,M&M Cookie,MMCookie,1,7.53000020980835,6.96999979019165,0,Other Carrier Item 49,26.8899993896484,24.8999996185303,USD,22,Memphis,Tennessee,USA,93886,Hospital,0,1022,2024-12-28,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
GeUUg5qP,2024-11-24,2024-11-23 16:42:33.0000000,2024-11-23 16:42:33.0000000,0,3,0,16,Afternoon,5,255,2024-11-23 16:42:33.0000000,0,96,Pizza Item 96,pizza description,100096,pizza,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,2.9300000667572,2.71000003814697,0,Pizza Item 96,24.5100002288818,22.7000007629395,USD,14,Scottsdale,Arizona,USA,91070,Walmart,0,1014,2024-11-23,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
GeUUg5qP,2024-11-24,2024-11-23 16:42:33.0000000,2024-11-23 16:42:33.0000000,0,3,0,16,Afternoon,5,255,2024-11-23 16:42:33.0000000,0,102,Mdp Calzone/Slice Item 102,mdp calzone/slice description,100102,mdp calzone/slice,Food,Active,Baked Lays,Baked Lays,BakedLays,1,14.3699998855591,13.3100004196167,0,Mdp Calzone/Slice Item 102,24.5100002288818,22.7000007629395,USD,14,Scottsdale,Arizona,USA,91070,Walmart,0,1014,2024-11-23,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
GeUUg5qP,2024-11-24,2024-11-23 16:42:33.0000000,2024-11-23 16:42:33.0000000,0,3,0,16,Afternoon,5,255,2024-11-23 16:42:33.0000000,0,106,Cookies Item 106,cookies description,100106,cookies,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,5.40000009536743,5,0,Cookies Item 106,24.5100002288818,22.7000007629395,USD,14,Scottsdale,Arizona,USA,91070,Walmart,0,1014,2024-11-23,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
12ujfTp9,2025-08-17,2025-08-16 20:54:08.0000000,2025-08-16 20:54:08.0000000,0,1,1,20,Dinner,5,256,2025-08-16 20:54:08.0000000,0,17,Other Beverage Item 17,other beverage description,100017,other beverage,Food,Active,Coke,Coca-Cola,Coke,1,9.13000011444092,8.44999980926514,0,Other Beverage Item 17,25.8899993896484,23.9699993133545,USD,18,Ann Arbor,Michigan,USA,31319,Airport,1.75,1018,2025-08-16,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
12ujfTp9,2025-08-17,2025-08-16 20:54:08.0000000,2025-08-16 20:54:08.0000000,0,1,1,20,Dinner,5,256,2025-08-16 20:54:08.0000000,0,43,Mdp Breadsticks/Wings Item 43,mdp breadsticks/wings description,100043,mdp breadsticks/wings,Food,Active,Chocolate Chip,Chocolate Chip Cookie,ChocoChip,2,8.23999977111816,7.63000011444092,0,Mdp Breadsticks/Wings Item 43,25.8899993896484,23.9699993133545,USD,18,Ann Arbor,Michigan,USA,31319,Airport,1.75,1018,2025-08-16,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
12ujfTp9,2025-08-17,2025-08-16 20:54:08.0000000,2025-08-16 20:54:08.0000000,0,1,1,20,Dinner,5,256,2025-08-16 20:54:08.0000000,0,26,Returnable Items Item 26,returnable items description,100026,returnable items,Food,Active,M&M Cookie,M&M Cookie,MMCookie,2,6.59999990463257,6.1100001335144,0,Returnable Items Item 26,25.8899993896484,23.9699993133545,USD,18,Ann Arbor,Michigan,USA,31319,Airport,1.75,1018,2025-08-16,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
7lH9zMKO,2025-09-07,2025-09-02 10:18:58.0000000,2025-09-02 10:18:58.0000000,0,1,1,10,Morning,1,257,2025-09-02 10:18:58.0000000,0,50,Other Carrier Item 50,other carrier description,100050,other carrier,Food,Active,Gluten-Free,Gluten-Free,GF,1,4.15000009536743,3.83999991416931,0,Other Carrier Item 50,29.6800003051758,27.4799995422363,USD,20,Columbia,Missouri,USA,19358,University,0,1020,2025-09-02,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
7lH9zMKO,2025-09-07,2025-09-02 10:18:58.0000000,2025-09-02 10:18:58.0000000,0,1,1,10,Morning,1,257,2025-09-02 10:18:58.0000000,0,89,Mdp Calzone/Slice Item 89,mdp calzone/slice description,100089,mdp calzone/slice,Food,Active,Lemonade,Lemonade,Lemonade,1,13.6300001144409,12.6199998855591,0,Mdp Calzone/Slice Item 89,29.6800003051758,27.4799995422363,USD,20,Columbia,Missouri,USA,19358,University,0,1020,2025-09-02,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
7lH9zMKO,2025-09-07,2025-09-02 10:18:58.0000000,2025-09-02 10:18:58.0000000,0,1,1,10,Morning,1,257,2025-09-02 10:18:58.0000000,0,80,Other Carrier Item 80,other carrier description,100080,other carrier,Food,Active,SunChips Cheddar,SunChips Harvest Cheddar,SunChips,1,9.69999980926514,8.97999954223633,0,Other Carrier Item 80,29.6800003051758,27.4799995422363,USD,20,Columbia,Missouri,USA,19358,University,0,1020,2025-09-02,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
U0igyQMM,2025-01-26,2025-01-26 19:11:43.0000000,2025-01-26 19:11:43.0000000,0,1,1,19,Dinner,6,258,2025-01-26 19:11:43.0000000,0,116,Muffin Melt Item 116,muffin melt description,100116,muffin melt,Food,Active,Oatmeal Raisin,Oatmeal Raisin Cookie,Oatmeal,2,13,12.039999961853,0,Muffin Melt Item 116,39.2099990844727,36.2999992370605,USD,18,Ann Arbor,Michigan,USA,31319,Airport,0,1018,2025-01-26,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
U0igyQMM,2025-01-26,2025-01-26 19:11:43.0000000,2025-01-26 19:11:43.0000000,0,1,1,19,Dinner,6,258,2025-01-26 19:11:43.0000000,0,69,Footlong Item 69,footlong description,100069,footlong,Food,Active,SunChips Cheddar,SunChips Harvest Cheddar,SunChips,1,11.7200002670288,10.8500003814697,0,Footlong Item 69,39.2099990844727,36.2999992370605,USD,18,Ann Arbor,Michigan,USA,31319,Airport,0,1018,2025-01-26,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
U0igyQMM,2025-01-26,2025-01-26 19:11:43.0000000,2025-01-26 19:11:43.0000000,0,1,1,19,Dinner,6,258,2025-01-26 19:11:43.0000000,0,29,Wrap Item 29,wrap description,100029,wrap,Food,Active,Lemonade,Lemonade,Lemonade,1,11.5799999237061,10.7200002670288,0,Wrap Item 29,39.2099990844727,36.2999992370605,USD,18,Ann Arbor,Michigan,USA,31319,Airport,0,1018,2025-01-26,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
e7EcsAlX,2025-01-26,2025-01-22 12:59:14.0000000,2025-01-22 12:59:14.0000000,0,1,1,12,Lunch,2,259,2025-01-22 12:59:14.0000000,0,44,Bottled Beverage Item 44,bottled beverage description,100044,bottled beverage,Food,Active,Chocolate Chip,Chocolate Chip Cookie,ChocoChip,2,29.8799991607666,27.6700000762939,0,Bottled Beverage Item 44,44.1500015258789,40.8800010681152,USD,6,Alexandria,Virginia,USA,95181,Hospital,0,1006,2025-01-22,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
e7EcsAlX,2025-01-26,2025-01-22 12:59:14.0000000,2025-01-22 12:59:14.0000000,0,1,1,12,Lunch,2,259,2025-01-22 12:59:14.0000000,0,74,Mdp Pizza Item 74,mdp pizza description,100074,mdp pizza,Food,Active,Sprite,Sprite,Sprite,1,5.30000019073486,4.90999984741211,0,Mdp Pizza Item 74,44.1500015258789,40.8800010681152,USD,6,Alexandria,Virginia,USA,95181,Hospital,0,1006,2025-01-22,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
e7EcsAlX,2025-01-26,2025-01-22 12:59:14.0000000,2025-01-22 12:59:14.0000000,0,1,1,12,Lunch,2,259,2025-01-22 12:59:14.0000000,0,52,Chips Item 52,chips description,100052,chips,Food,Active,Lemonade,Lemonade,Lemonade,1,5.69999980926514,5.28000020980835,0,Chips Item 52,44.1500015258789,40.8800010681152,USD,6,Alexandria,Virginia,USA,95181,Hospital,0,1006,2025-01-22,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
RbpxFMCl,2025-01-26,2025-01-22 19:43:51.0000000,2024-10-20 19:50:07.0000000,94,2,0,19,Dinner,2,260,2025-01-22 19:43:51.0000000,0,20,Mdp Misc Item 20,mdp misc description,100020,mdp misc,Food,Active,Sprite,Sprite,Sprite,1,12.1499996185303,11.25,0,Mdp Misc Item 20,44.9199981689453,41.5900001525879,USD,7,Baltimore,Maryland,USA,68878,University,0,1007,2025-01-22,NULL,NULL,NULL,NULL,NULL,0,0,1,0,1
RbpxFMCl,2025-01-26,2025-01-22 19:43:51.0000000,2024-10-20 19:50:07.0000000,94,2,0,19,Dinner,2,260,2025-01-22 19:43:51.0000000,0,28,Soups Item 28,soups description,100028,soups,Food,Active,Multigrain,Multigrain,Multi,2,23.5,21.7600002288818,0,Soups Item 28,44.9199981689453,41.5900001525879,USD,7,Baltimore,Maryland,USA,68878,University,0,1007,2025-01-22,NULL,NULL,NULL,NULL,NULL,0,0,2,0,1
RbpxFMCl,2025-01-26,2025-01-22 19:43:51.0000000,2024-10-20 19:50:07.0000000,94,2,0,19,Dinner,2,260,2025-01-22 19:43:51.0000000,0,51,Mdp Bottled Drinks Item 51,mdp bottled drinks description,100051,mdp bottled drinks,Food,Active,Chocolate Chip,Chocolate Chip Cookie,ChocoChip,1,5.94000005722046,5.5,0,Mdp Bottled Drinks Item 51,44.9199981689453,41.5900001525879,USD,7,Baltimore,Maryland,USA,68878,University,0,1007,2025-01-22,NULL,NULL,NULL,NULL,NULL,0,0,3,0,1
ziX2H4Kb,2025-04-27,2025-04-23 18:11:26.0000000,2025-04-23 18:11:26.0000000,0,2,0,18,Dinner,2,261,2025-04-23 18:11:26.0000000,0,32,Salad Item 32,salad description,100032,salad,Food,Active,Italian Herbs & Cheese,Italian Herbs & Cheese,IHC,1,11.8000001907349,10.9300003051758,0,Salad Item 32,32.6100006103516,30.1900005340576,USD,7,Baltimore,Maryland,USA,68878,University,0,1007,2025-04-23,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
ziX2H4Kb,2025-04-27,2025-04-23 18:11:26.0000000,2025-04-23 18:11:26.0000000,0,2,0,18,Dinner,2,261,2025-04-23 18:11:26.0000000,0,30,Mdp Add-Ons Item 30,mdp add-ons description,100030,mdp add-ons,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,9.19999980926514,8.52000045776367,0,Mdp Add-Ons Item 30,32.6100006103516,30.1900005340576,USD,7,Baltimore,Maryland,USA,68878,University,0,1007,2025-04-23,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
ziX2H4Kb,2025-04-27,2025-04-23 18:11:26.0000000,2025-04-23 18:11:26.0000000,0,2,0,18,Dinner,2,261,2025-04-23 18:11:26.0000000,0,81,Cookies Item 81,cookies description,100081,cookies,Food,Active,SunChips Cheddar,SunChips Harvest Cheddar,SunChips,1,9.1899995803833,8.51000022888184,0,Cookies Item 81,32.6100006103516,30.1900005340576,USD,7,Baltimore,Maryland,USA,68878,University,0,1007,2025-04-23,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
znD0YmTv,2025-07-13,2025-07-12 10:03:19.0000000,2024-11-24 14:11:52.0000000,230,3,0,10,Morning,5,262,2025-07-12 10:03:19.0000000,0,90,Fountain Item 90,fountain description,100090,fountain,Food,Active,Baked Lays,Baked Lays,BakedLays,2,8.02000045776367,7.42999982833862,0,Fountain Item 90,33.8800010681152,31.3700008392334,USD,23,Fort Wayne,Indiana,USA,52504,Walmart,0,1023,2025-07-12,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
znD0YmTv,2025-07-13,2025-07-12 10:03:19.0000000,2024-11-24 14:11:52.0000000,230,3,0,10,Morning,5,262,2025-07-12 10:03:19.0000000,0,48,Hot Beverage Item 48,hot beverage description,100048,hot beverage,Food,Active,Italian Bread,Italian Bread,Italian,2,10.5200004577637,9.73999977111816,0,Hot Beverage Item 48,33.8800010681152,31.3700008392334,USD,23,Fort Wayne,Indiana,USA,52504,Walmart,0,1023,2025-07-12,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
