loyalty_guest_id,week_ending_date,transaction_date,transaction_hour,time_of_day,day_of_week,message_key,transaction_date_utc,order_discount_amount,menu_item_id,menu_item_name,menu_item_description,plu,product_category_description,department_description,menu_item_status_type_description,flavor_description,flavor_long_name,flavor_short_name,line_item_quantity,line_item_amount,line_item_amount_less_vat,line_item_discount_amount,line_item_description,order_total,order_amount,iso_currency_alpha_code,restaurant_id,restaurant_city_name,restaurant_state_name,restaurant_country_name,restaurant_postal_code,restaurant_non_traditional_type_description,rewards_redeemed_amount,restaurant_number,business_date,promotion_id,promotion_name,promotion_description,discount_type_desc,coupon_offer_plu,whole_order_dis_fos,whole_order_dis_fosd,line_item_id
GccciTvZ,2025-03-16,2025-03-15 13:00:38.0000000,13,Lunch,5,701,2025-03-15 13:00:38.0000000,6,96,Pizza Item 96,pizza description,100096,pizza,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,14.0200004577637,12.9799995422363,2,Pizza Item 96,36.5699996948242,33.8600006103516,USD,15,Atlanta,Georgia,USA,19116,Traditional,0,1015,2025-03-15,6,Lunch Combo $2 off,Bundle discount,Bundle Coupon,10006,6,2,2
GccciTvZ,2025-03-16,2025-03-15 13:00:38.0000000,13,Lunch,5,701,2025-03-15 13:00:38.0000000,6,56,Mdp Fountain Drinks Item 56,mdp fountain drinks description,100056,mdp fountain drinks,Food,Active,Multigrain,Multigrain,Multi,1,7.21000003814697,6.67999982833862,2,Mdp Fountain Drinks Item 56,36.5699996948242,33.8600006103516,USD,15,Atlanta,Georgia,USA,19116,Traditional,0,1015,2025-03-15,6,Lunch Combo $2 off,Bundle discount,Bundle Coupon,10006,6,2,3
RXVd6MVF,2025-08-10,2025-08-06 18:56:25.0000000,18,Dinner,2,703,2025-08-06 18:56:25.0000000,0,109,Returnable Items Item 109,returnable items description,100109,returnable items,Food,Active,Diet Coke,Diet Coke,DietCoke,1,10.75,9.94999980926514,0,Returnable Items Item 109,19.5599994659424,18.1100006103516,USD,21,Green Bay,Wisconsin,USA,42087,Mall,0,1021,2025-08-06,7,Catering 10% off,Catering discount,Percent Discount,10007,0,0,1
RXVd6MVF,2025-08-10,2025-08-06 18:56:25.0000000,18,Dinner,2,703,2025-08-06 18:56:25.0000000,0,114,6 Inch Item 114,6 inch description,100114,6 inch,Food,Active,Diet Coke,Diet Coke,DietCoke,1,2.94000005722046,2.72000002861023,0,6 Inch Item 114,19.5599994659424,18.1100006103516,USD,21,Green Bay,Wisconsin,USA,42087,Mall,0,1021,2025-08-06,7,Catering 10% off,Catering discount,Percent Discount,10007,0,0,2
RXVd6MVF,2025-08-10,2025-08-06 18:56:25.0000000,18,Dinner,2,703,2025-08-06 18:56:25.0000000,0,120,Wrap Item 120,wrap description,100120,wrap,Food,Active,Diet Coke,Diet Coke,DietCoke,1,4.42000007629395,4.09000015258789,0,Wrap Item 120,19.5599994659424,18.1100006103516,USD,21,Green Bay,Wisconsin,USA,42087,Mall,0,1021,2025-08-06,7,Catering 10% off,Catering discount,Percent Discount,10007,0,0,3
kaupYoTV,2024-12-15,2024-12-11 20:53:49.0000000,20,Dinner,2,704,2024-12-11 20:53:49.0000000,0,44,Bottled Beverage Item 44,bottled beverage description,100044,bottled beverage,Food,Active,Chocolate Chip,Chocolate Chip Cookie,ChocoChip,1,3.47000002861023,3.21000003814697,0,Bottled Beverage Item 44,18.0300006866455,16.7000007629395,USD,19,Rochester,Minnesota,USA,44993,Hospital,0,1019,2024-12-11,7,Catering 10% off,Catering discount,Percent Discount,10007,0,0,1
kaupYoTV,2024-12-15,2024-12-11 20:53:49.0000000,20,Dinner,2,704,2024-12-11 20:53:49.0000000,0,95,6 Inch Item 95,6 inch description,100095,6 inch,Food,Active,Oatmeal Raisin,Oatmeal Raisin Cookie,Oatmeal,1,7.92999982833862,7.34000015258789,0,6 Inch Item 95,18.0300006866455,16.7000007629395,USD,19,Rochester,Minnesota,USA,44993,Hospital,0,1019,2024-12-11,7,Catering 10% off,Catering discount,Percent Discount,10007,0,0,2
kaupYoTV,2024-12-15,2024-12-11 20:53:49.0000000,20,Dinner,2,704,2024-12-11 20:53:49.0000000,0,25,Other Carrier Item 25,other carrier description,100025,other carrier,Food,Active,Baked Lays,Baked Lays,BakedLays,2,5.30000019073486,4.90999984741211,0,Other Carrier Item 25,18.0300006866455,16.7000007629395,USD,19,Rochester,Minnesota,USA,44993,Hospital,0,1019,2024-12-11,7,Catering 10% off,Catering discount,Percent Discount,10007,0,0,3
1ffBgVVx,2024-10-27,2024-10-25 18:08:39.0000000,18,Dinner,4,705,2024-10-25 18:08:39.0000000,0,35,Returnable Items Item 35,returnable items description,100035,returnable items,Food,Active,Baked Lays,Baked Lays,BakedLays,1,14.960000038147,13.8500003814697,0,Returnable Items Item 35,30.2299995422363,27.9899997711182,USD,15,Atlanta,Georgia,USA,19116,Traditional,0,1015,2024-10-25,5,Reward Redemption,Points redemption,Points Deduction,10005,0,0,1
1ffBgVVx,2024-10-27,2024-10-25 18:08:39.0000000,18,Dinner,4,705,2024-10-25 18:08:39.0000000,0,82,Add On Item 82,add on description,100082,add on,Food,Active,Diet Coke,Diet Coke,DietCoke,1,4.48999977111816,4.15999984741211,0,Add On Item 82,30.2299995422363,27.9899997711182,USD,15,Atlanta,Georgia,USA,19116,Traditional,0,1015,2024-10-25,5,Reward Redemption,Points redemption,Points Deduction,10005,0,0,2
1ffBgVVx,2024-10-27,2024-10-25 18:08:39.0000000,18,Dinner,4,705,2024-10-25 18:08:39.0000000,0,62,Pizza Item 62,pizza description,100062,pizza,Food,Active,Sprite,Sprite,Sprite,1,8.53999996185303,7.90999984741211,0,Pizza Item 62,30.2299995422363,27.9899997711182,USD,15,Atlanta,Georgia,USA,19116,Traditional,0,1015,2024-10-25,5,Reward Redemption,Points redemption,Points Deduction,10005,0,0,3
dryRMMc3,2025-07-13,2025-07-10 16:10:53.0000000,16,Afternoon,3,708,2025-07-10 16:10:53.0000000,0,66,Fountain Item 66,fountain description,100066,fountain,Food,Active,Italian Bread,Italian Bread,Italian,1,9.73999977111816,9.02000045776367,0,Fountain Item 66,38.6800003051758,35.8199996948242,USD,15,Atlanta,Georgia,USA,19116,Traditional,0,1015,2025-07-10,3,Free Cookie with Footlong,Free cookie with any footlong,Cookie Promo,10003,0,0,1
dryRMMc3,2025-07-13,2025-07-10 16:10:53.0000000,16,Afternoon,3,708,2025-07-10 16:10:53.0000000,0,3,"Veggie Delite 6""",Veggie sub,100003,6 inch,Food,Active,Italian Herbs & Cheese,Italian Herbs & Cheese,IHC,2,18.2999992370605,16.9400005340576,0,"Veggie Delite 6""",38.6800003051758,35.8199996948242,USD,15,Atlanta,Georgia,USA,19116,Traditional,0,1015,2025-07-10,3,Free Cookie with Footlong,Free cookie with any footlong,Cookie Promo,10003,0,0,2
dryRMMc3,2025-07-13,2025-07-10 16:10:53.0000000,16,Afternoon,3,708,2025-07-10 16:10:53.0000000,0,87,Fountain Item 87,fountain description,100087,fountain,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,7.78000020980835,7.19999980926514,0,Fountain Item 87,38.6800003051758,35.8199996948242,USD,15,Atlanta,Georgia,USA,19116,Traditional,0,1015,2025-07-10,3,Free Cookie with Footlong,Free cookie with any footlong,Cookie Promo,10003,0,0,3
IGWhfEQi,2024-10-13,2024-10-07 17:45:47.0000000,17,Afternoon,0,713,2024-10-07 17:45:47.0000000,6,88,Pizza Item 88,pizza description,100088,pizza,Food,Active,Italian Bread,Italian Bread,Italian,1,12.9700002670288,12.0100002288818,2,Pizza Item 88,51.1399993896484,47.3499984741211,USD,6,Alexandria,Virginia,USA,95181,Hospital,0,1006,2024-10-07,6,Lunch Combo $2 off,Bundle discount,Bundle Coupon,10006,6,2,1
IGWhfEQi,2024-10-13,2024-10-07 17:45:47.0000000,17,Afternoon,0,713,2024-10-07 17:45:47.0000000,6,66,Fountain Item 66,fountain description,100066,fountain,Food,Active,Italian Bread,Italian Bread,Italian,2,28.2399997711182,26.1499996185303,2,Fountain Item 66,51.1399993896484,47.3499984741211,USD,6,Alexandria,Virginia,USA,95181,Hospital,0,1006,2024-10-07,6,Lunch Combo $2 off,Bundle discount,Bundle Coupon,10006,6,2,2
IGWhfEQi,2024-10-13,2024-10-07 17:45:47.0000000,17,Afternoon,0,713,2024-10-07 17:45:47.0000000,6,2,"Tuna 6""",Tuna with mayo,100002,6 inch,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,6.1399998664856,5.69000005722046,2,"Tuna 6""",51.1399993896484,47.3499984741211,USD,6,Alexandria,Virginia,USA,95181,Hospital,0,1006,2024-10-07,6,Lunch Combo $2 off,Bundle discount,Bundle Coupon,10006,6,2,3
roIskXDK,2025-02-09,2025-02-05 11:14:30.0000000,11,Lunch,2,714,2025-02-05 11:14:30.0000000,0,6,Rotisserie Chicken Salad,Chicken salad,100006,salad,Food,Active,Multigrain,Multigrain,Multi,1,10.8400001525879,10.039999961853,0,Rotisserie Chicken Salad,31.8199996948242,29.4599990844727,USD,23,Fort Wayne,Indiana,USA,52504,Walmart,0,1023,2025-02-05,1,BOGO Footlong,Buy one get one Footlong,BOGO Footlong,10001,0,0,1
roIskXDK,2025-02-09,2025-02-05 11:14:30.0000000,11,Lunch,2,714,2025-02-05 11:14:30.0000000,0,45,Mdp Misc Item 45,mdp misc description,100045,mdp misc,Food,Active,Coke,Coca-Cola,Coke,1,14.4700002670288,13.3999996185303,0,Mdp Misc Item 45,31.8199996948242,29.4599990844727,USD,23,Fort Wayne,Indiana,USA,52504,Walmart,0,1023,2025-02-05,1,BOGO Footlong,Buy one get one Footlong,BOGO Footlong,10001,0,0,2
roIskXDK,2025-02-09,2025-02-05 11:14:30.0000000,11,Lunch,2,714,2025-02-05 11:14:30.0000000,0,64,Soups Item 64,soups description,100064,soups,Food,Active,M&M Cookie,M&M Cookie,MMCookie,1,4.15000009536743,3.83999991416931,0,Soups Item 64,31.8199996948242,29.4599990844727,USD,23,Fort Wayne,Indiana,USA,52504,Walmart,0,1023,2025-02-05,1,BOGO Footlong,Buy one get one Footlong,BOGO Footlong,10001,0,0,3
WIZQ0nWp,2025-08-03,2025-08-02 15:17:29.0000000,15,Afternoon,5,718,2025-08-02 15:17:29.0000000,0,110,Hot Beverage Item 110,hot beverage description,100110,hot beverage,Food,Active,Oatmeal Raisin,Oatmeal Raisin Cookie,Oatmeal,2,10.6800003051758,9.89000034332275,0,Hot Beverage Item 110,45.7900009155273,42.4099998474121,USD,2,Jersey City,New Jersey,USA,39256,Mall,0,1002,2025-08-02,1,BOGO Footlong,Buy one get one Footlong,BOGO Footlong,10001,0,0,1
WIZQ0nWp,2025-08-03,2025-08-02 15:17:29.0000000,15,Afternoon,5,718,2025-08-02 15:17:29.0000000,0,39,Bottled Beverage Item 39,bottled beverage description,100039,bottled beverage,Food,Active,Lemonade,Lemonade,Lemonade,1,5.42999982833862,5.03000020980835,0,Bottled Beverage Item 39,45.7900009155273,42.4099998474121,USD,2,Jersey City,New Jersey,USA,39256,Mall,0,1002,2025-08-02,1,BOGO Footlong,Buy one get one Footlong,BOGO Footlong,10001,0,0,2
WIZQ0nWp,2025-08-03,2025-08-02 15:17:29.0000000,15,Afternoon,5,718,2025-08-02 15:17:29.0000000,0,46,Salad Item 46,salad description,100046,salad,Food,Active,Gluten-Free,Gluten-Free,GF,2,26.2999992370605,24.3500003814697,0,Salad Item 46,45.7900009155273,42.4099998474121,USD,2,Jersey City,New Jersey,USA,39256,Mall,0,1002,2025-08-02,1,BOGO Footlong,Buy one get one Footlong,BOGO Footlong,10001,0,0,3
1Is42BZa,2024-10-27,2024-10-23 13:32:59.0000000,13,Lunch,2,727,2024-10-23 13:32:59.0000000,8.52000045776367,60,Mdp Bottled Drinks Item 60,mdp bottled drinks description,100060,mdp bottled drinks,Food,Active,M&M Cookie,M&M Cookie,MMCookie,2,15.1199998855591,14,3.01999998092651,Mdp Bottled Drinks Item 60,46.0499992370605,42.6399993896484,USD,3,Harrisburg,Pennsylvania,USA,81482,Traditional,0,1003,2024-10-23,4,Employee Meal,Employee meal discount,Percent Discount,10004,8.52000045776367,3.01999998092651,1
1Is42BZa,2024-10-27,2024-10-23 13:32:59.0000000,13,Lunch,2,727,2024-10-23 13:32:59.0000000,8.52000045776367,45,Mdp Misc Item 45,mdp misc description,100045,mdp misc,Food,Active,Coke,Coca-Cola,Coke,1,14.8000001907349,13.6999998092651,2.96000003814697,Mdp Misc Item 45,46.0499992370605,42.6399993896484,USD,3,Harrisburg,Pennsylvania,USA,81482,Traditional,0,1003,2024-10-23,4,Employee Meal,Employee meal discount,Percent Discount,10004,8.52000045776367,2.96000003814697,2
1Is42BZa,2024-10-27,2024-10-23 13:32:59.0000000,13,Lunch,2,727,2024-10-23 13:32:59.0000000,8.52000045776367,28,Soups Item 28,soups description,100028,soups,Food,Active,Multigrain,Multigrain,Multi,1,12.7200002670288,11.7799997329712,2.53999996185303,Soups Item 28,46.0499992370605,42.6399993896484,USD,3,Harrisburg,Pennsylvania,USA,81482,Traditional,0,1003,2024-10-23,4,Employee Meal,Employee meal discount,Percent Discount,10004,8.52000045776367,2.53999996185303,3
INdMdQgP,2025-01-12,2025-01-08 19:36:05.0000000,19,Dinner,2,733,2025-01-08 19:36:05.0000000,6.46000003814697,43,Mdp Breadsticks/Wings Item 43,mdp breadsticks/wings description,100043,mdp breadsticks/wings,Food,Active,Chocolate Chip,Chocolate Chip Cookie,ChocoChip,2,9.64000034332275,8.93000030517578,0,Mdp Breadsticks/Wings Item 43,46.4900016784668,43.0499992370605,USD,6,Alexandria,Virginia,USA,95181,Hospital,0,1006,2025-01-08,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,6.46000003814697,0,1
INdMdQgP,2025-01-12,2025-01-08 19:36:05.0000000,19,Dinner,2,733,2025-01-08 19:36:05.0000000,6.46000003814697,83,Mdp Pizza Item 83,mdp pizza description,100083,mdp pizza,Food,Active,Doritos Nacho,Doritos Nacho,Doritos,2,29.7800006866455,27.5699996948242,0,Mdp Pizza Item 83,46.4900016784668,43.0499992370605,USD,6,Alexandria,Virginia,USA,95181,Hospital,0,1006,2025-01-08,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,6.46000003814697,0,2
INdMdQgP,2025-01-12,2025-01-08 19:36:05.0000000,19,Dinner,2,733,2025-01-08 19:36:05.0000000,6.46000003814697,38,Hot Beverage Item 38,hot beverage description,100038,hot beverage,Food,Active,Lemonade,Lemonade,Lemonade,1,3.63000011444092,3.35999989509583,0,Hot Beverage Item 38,46.4900016784668,43.0499992370605,USD,6,Alexandria,Virginia,USA,95181,Hospital,0,1006,2025-01-08,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,6.46000003814697,0,3
ZzbooUin,2025-05-04,2025-04-29 11:54:05.0000000,11,Lunch,1,734,2025-04-29 11:54:05.0000000,0,101,Other Carrier Item 101,other carrier description,100101,other carrier,Food,Active,M&M Cookie,M&M Cookie,MMCookie,1,8.07999992370605,7.48000001907349,0,Other Carrier Item 101,23.2399997711182,21.5200004577637,USD,24,Louisville,Kentucky,USA,40021,Walmart,3.60999989509583,1024,2025-04-29,3,Free Cookie with Footlong,Free cookie with any footlong,Cookie Promo,10003,0,0,1
ZzbooUin,2025-05-04,2025-04-29 11:54:05.0000000,11,Lunch,1,734,2025-04-29 11:54:05.0000000,0,41,Other Carrier Item 41,other carrier description,100041,other carrier,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,7.80999994277954,7.23000001907349,0,Other Carrier Item 41,23.2399997711182,21.5200004577637,USD,24,Louisville,Kentucky,USA,40021,Walmart,3.60999989509583,1024,2025-04-29,3,Free Cookie with Footlong,Free cookie with any footlong,Cookie Promo,10003,0,0,2
ZzbooUin,2025-05-04,2025-04-29 11:54:05.0000000,11,Lunch,1,734,2025-04-29 11:54:05.0000000,0,2,"Tuna 6""",Tuna with mayo,100002,6 inch,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,5.63000011444092,5.21000003814697,0,"Tuna 6""",23.2399997711182,21.5200004577637,USD,24,Louisville,Kentucky,USA,40021,Walmart,3.60999989509583,1024,2025-04-29,3,Free Cookie with Footlong,Free cookie with any footlong,Cookie Promo,10003,0,0,3
RFAT1CFk,2025-08-31,2025-08-29 18:36:47.0000000,18,Dinner,4,735,2025-08-29 18:36:47.0000000,6,95,6 Inch Item 95,6 inch description,100095,6 inch,Food,Active,Oatmeal Raisin,Oatmeal Raisin Cookie,Oatmeal,2,16.7600002288818,15.5200004577637,2,6 Inch Item 95,42.7099990844727,39.5499992370605,USD,4,Boston,Massachusetts,USA,13905,Traditional,0,1004,2025-08-29,6,Lunch Combo $2 off,Bundle discount,Bundle Coupon,10006,6,2,1
RFAT1CFk,2025-08-31,2025-08-29 18:36:47.0000000,18,Dinner,4,735,2025-08-29 18:36:47.0000000,6,51,Mdp Bottled Drinks Item 51,mdp bottled drinks description,100051,mdp bottled drinks,Food,Active,Chocolate Chip,Chocolate Chip Cookie,ChocoChip,1,8.22999954223633,7.61999988555908,2,Mdp Bottled Drinks Item 51,42.7099990844727,39.5499992370605,USD,4,Boston,Massachusetts,USA,13905,Traditional,0,1004,2025-08-29,6,Lunch Combo $2 off,Bundle discount,Bundle Coupon,10006,6,2,2
RFAT1CFk,2025-08-31,2025-08-29 18:36:47.0000000,18,Dinner,4,735,2025-08-29 18:36:47.0000000,6,82,Add On Item 82,add on description,100082,add on,Food,Active,Diet Coke,Diet Coke,DietCoke,1,14.5600004196167,13.4799995422363,2,Add On Item 82,42.7099990844727,39.5499992370605,USD,4,Boston,Massachusetts,USA,13905,Traditional,0,1004,2025-08-29,6,Lunch Combo $2 off,Bundle discount,Bundle Coupon,10006,6,2,3
zFeKORdj,2024-12-08,2024-12-07 10:59:01.0000000,10,Morning,5,739,2024-12-07 10:59:01.0000000,0,103,Mdp Add-Ons Item 103,mdp add-ons description,100103,mdp add-ons,Food,Active,Multigrain,Multigrain,Multi,1,8.77999973297119,8.13000011444092,0,Mdp Add-Ons Item 103,20.7099990844727,19.1800003051758,USD,23,Fort Wayne,Indiana,USA,52504,Walmart,0,1023,2024-12-07,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,0,0,1
zFeKORdj,2024-12-08,2024-12-07 10:59:01.0000000,10,Morning,5,739,2024-12-07 10:59:01.0000000,0,74,Mdp Pizza Item 74,mdp pizza description,100074,mdp pizza,Food,Active,Sprite,Sprite,Sprite,1,3.48000001907349,3.22000002861023,0,Mdp Pizza Item 74,20.7099990844727,19.1800003051758,USD,23,Fort Wayne,Indiana,USA,52504,Walmart,0,1023,2024-12-07,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,0,0,2
zFeKORdj,2024-12-08,2024-12-07 10:59:01.0000000,10,Morning,5,739,2024-12-07 10:59:01.0000000,0,102,Mdp Calzone/Slice Item 102,mdp calzone/slice description,100102,mdp calzone/slice,Food,Active,Baked Lays,Baked Lays,BakedLays,1,6.92000007629395,6.40999984741211,0,Mdp Calzone/Slice Item 102,20.7099990844727,19.1800003051758,USD,23,Fort Wayne,Indiana,USA,52504,Walmart,0,1023,2024-12-07,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,0,0,3
o1evMXN9,2025-01-12,2025-01-10 11:51:33.0000000,11,Lunch,4,741,2025-01-10 11:51:33.0000000,5.69000005722046,2,"Tuna 6""",Tuna with mayo,100002,6 inch,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,2,11,10.1899995803833,0,"Tuna 6""",45.3899993896484,42.0299987792969,USD,13,Boulder,Colorado,USA,20328,University,0,1013,2025-01-10,1,BOGO Footlong,Buy one get one Footlong,BOGO Footlong,10001,5.69000005722046,0,1
o1evMXN9,2025-01-12,2025-01-10 11:51:33.0000000,11,Lunch,4,741,2025-01-10 11:51:33.0000000,5.69000005722046,81,Cookies Item 81,cookies description,100081,cookies,Food,Active,SunChips Cheddar,SunChips Harvest Cheddar,SunChips,1,8.27000045776367,7.65999984741211,0,Cookies Item 81,45.3899993896484,42.0299987792969,USD,13,Boulder,Colorado,USA,20328,University,0,1013,2025-01-10,1,BOGO Footlong,Buy one get one Footlong,BOGO Footlong,10001,5.69000005722046,0,2
o1evMXN9,2025-01-12,2025-01-10 11:51:33.0000000,11,Lunch,4,741,2025-01-10 11:51:33.0000000,5.69000005722046,5,Steak & Cheese Footlong,Footlong steak,100005,footlong,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,2,22.7600002288818,21.0699996948242,5.69000005722046,Steak & Cheese Footlong,45.3899993896484,42.0299987792969,USD,13,Boulder,Colorado,USA,20328,University,0,1013,2025-01-10,1,BOGO Footlong,Buy one get one Footlong,BOGO Footlong,10001,5.69000005722046,5.69000005722046,3
5yC366yy,2025-06-29,2025-06-28 19:17:37.0000000,19,Dinner,5,742,2025-06-28 19:17:37.0000000,0,62,Pizza Item 62,pizza description,100062,pizza,Food,Active,Sprite,Sprite,Sprite,2,29.9200000762939,27.7000007629395,0,Pizza Item 62,48.9700012207031,45.3499984741211,USD,23,Fort Wayne,Indiana,USA,52504,Walmart,0,1023,2025-06-28,5,Reward Redemption,Points redemption,Points Deduction,10005,0,0,1
5yC366yy,2025-06-29,2025-06-28 19:17:37.0000000,19,Dinner,5,742,2025-06-28 19:17:37.0000000,0,56,Mdp Fountain Drinks Item 56,mdp fountain drinks description,100056,mdp fountain drinks,Food,Active,Multigrain,Multigrain,Multi,1,4.6399998664856,4.30000019073486,0,Mdp Fountain Drinks Item 56,48.9700012207031,45.3499984741211,USD,23,Fort Wayne,Indiana,USA,52504,Walmart,0,1023,2025-06-28,5,Reward Redemption,Points redemption,Points Deduction,10005,0,0,2
5yC366yy,2025-06-29,2025-06-28 19:17:37.0000000,19,Dinner,5,742,2025-06-28 19:17:37.0000000,0,29,Wrap Item 29,wrap description,100029,wrap,Food,Active,Lemonade,Lemonade,Lemonade,1,10.789999961853,9.98999977111816,0,Wrap Item 29,48.9700012207031,45.3499984741211,USD,23,Fort Wayne,Indiana,USA,52504,Walmart,0,1023,2025-06-28,5,Reward Redemption,Points redemption,Points Deduction,10005,0,0,3
Y4XfzGVr,2025-05-04,2025-05-02 12:28:56.0000000,12,Lunch,4,746,2025-05-02 12:28:56.0000000,2.44000005722046,63,3 Inch Item 63,3 inch description,100063,3 inch,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,6.21999979019165,5.76000022888184,1.24000000953674,3 Inch Item 63,13.2200002670288,12.2399997711182,USD,13,Boulder,Colorado,USA,20328,University,4.71999979019165,1013,2025-05-02,4,Employee Meal,Employee meal discount,Percent Discount,10004,2.44000005722046,1.24000000953674,1
Y4XfzGVr,2025-05-04,2025-05-02 12:28:56.0000000,12,Lunch,4,746,2025-05-02 12:28:56.0000000,2.44000005722046,35,Returnable Items Item 35,returnable items description,100035,returnable items,Food,Active,Baked Lays,Baked Lays,BakedLays,1,3.25,3.00999999046326,0.649999976158142,Returnable Items Item 35,13.2200002670288,12.2399997711182,USD,13,Boulder,Colorado,USA,20328,University,4.71999979019165,1013,2025-05-02,4,Employee Meal,Employee meal discount,Percent Discount,10004,2.44000005722046,0.649999976158142,2
Y4XfzGVr,2025-05-04,2025-05-02 12:28:56.0000000,12,Lunch,4,746,2025-05-02 12:28:56.0000000,2.44000005722046,54,Mdp Misc Item 54,mdp misc description,100054,mdp misc,Food,Active,Gluten-Free,Gluten-Free,GF,1,2.76999998092651,2.55999994277954,0.550000011920929,Mdp Misc Item 54,13.2200002670288,12.2399997711182,USD,13,Boulder,Colorado,USA,20328,University,4.71999979019165,1013,2025-05-02,4,Employee Meal,Employee meal discount,Percent Discount,10004,2.44000005722046,0.550000011920929,3
SyFzpjPS,2025-05-04,2025-04-30 18:06:39.0000000,18,Dinner,2,750,2025-04-30 18:06:39.0000000,0,30,Mdp Add-Ons Item 30,mdp add-ons description,100030,mdp add-ons,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,3.10999989509583,2.88000011444092,0,Mdp Add-Ons Item 30,15.4099998474121,14.2700004577637,USD,1,Rochester,New York,USA,24592,Traditional,0,1001,2025-04-30,3,Free Cookie with Footlong,Free cookie with any footlong,Cookie Promo,10003,0,0,1
SyFzpjPS,2025-05-04,2025-04-30 18:06:39.0000000,18,Dinner,2,750,2025-04-30 18:06:39.0000000,0,43,Mdp Breadsticks/Wings Item 43,mdp breadsticks/wings description,100043,mdp breadsticks/wings,Food,Active,Chocolate Chip,Chocolate Chip Cookie,ChocoChip,1,3.49000000953674,3.23000001907349,0,Mdp Breadsticks/Wings Item 43,15.4099998474121,14.2700004577637,USD,1,Rochester,New York,USA,24592,Traditional,0,1001,2025-04-30,3,Free Cookie with Footlong,Free cookie with any footlong,Cookie Promo,10003,0,0,2
SyFzpjPS,2025-05-04,2025-04-30 18:06:39.0000000,18,Dinner,2,750,2025-04-30 18:06:39.0000000,0,62,Pizza Item 62,pizza description,100062,pizza,Food,Active,Sprite,Sprite,Sprite,1,7.67000007629395,7.09999990463257,0,Pizza Item 62,15.4099998474121,14.2700004577637,USD,1,Rochester,New York,USA,24592,Traditional,0,1001,2025-04-30,3,Free Cookie with Footlong,Free cookie with any footlong,Cookie Promo,10003,0,0,3
gp4IiyDx,2024-12-15,2024-12-10 15:04:09.0000000,15,Afternoon,1,752,2024-12-10 15:04:09.0000000,0,35,Returnable Items Item 35,returnable items description,100035,returnable items,Food,Active,Baked Lays,Baked Lays,BakedLays,2,27.3199996948242,25.2999992370605,0,Returnable Items Item 35,49.7000007629395,46.0099983215332,USD,7,Baltimore,Maryland,USA,68878,University,0,1007,2024-12-10,7,Catering 10% off,Catering discount,Percent Discount,10007,0,0,1
gp4IiyDx,2024-12-15,2024-12-10 15:04:09.0000000,15,Afternoon,1,752,2024-12-10 15:04:09.0000000,0,8,Chocolate Chip Cookie,Cookie,100008,cookies,Food,Active,Chocolate Chip,Chocolate Chip Cookie,ChocoChip,1,9.31999969482422,8.63000011444092,0,Chocolate Chip Cookie,49.7000007629395,46.0099983215332,USD,7,Baltimore,Maryland,USA,68878,University,0,1007,2024-12-10,7,Catering 10% off,Catering discount,Percent Discount,10007,0,0,2
gp4IiyDx,2024-12-15,2024-12-10 15:04:09.0000000,15,Afternoon,1,752,2024-12-10 15:04:09.0000000,0,17,Other Beverage Item 17,other beverage description,100017,other beverage,Food,Active,Coke,Coca-Cola,Coke,1,9.36999988555908,8.68000030517578,0,Other Beverage Item 17,49.7000007629395,46.0099983215332,USD,7,Baltimore,Maryland,USA,68878,University,0,1007,2024-12-10,7,Catering 10% off,Catering discount,Percent Discount,10007,0,0,3
dGYketTG,2025-04-13,2025-04-10 15:30:10.0000000,15,Afternoon,3,755,2025-04-10 15:30:10.0000000,6,115,Other Carrier Item 115,other carrier description,100115,other carrier,Food,Active,Coke,Coca-Cola,Coke,1,11.6000003814697,10.7399997711182,2,Other Carrier Item 115,29.8799991607666,27.6700000762939,USD,18,Ann Arbor,Michigan,USA,31319,Airport,0,1018,2025-04-10,6,Lunch Combo $2 off,Bundle discount,Bundle Coupon,10006,6,2,1
dGYketTG,2025-04-13,2025-04-10 15:30:10.0000000,15,Afternoon,3,755,2025-04-10 15:30:10.0000000,6,118,Cookies Item 118,cookies description,100118,cookies,Food,Active,Multigrain,Multigrain,Multi,2,8.64000034332275,8,2,Cookies Item 118,29.8799991607666,27.6700000762939,USD,18,Ann Arbor,Michigan,USA,31319,Airport,0,1018,2025-04-10,6,Lunch Combo $2 off,Bundle discount,Bundle Coupon,10006,6,2,2
