guest_profile_id,channel_name,event_link,campaign_id,has_any_utm,utm_source,utm_medium,utm_campaign,complete_utm_loss_flag,event_activity,event_date,last_open_ts,last_click_ts,device,mobile_device,operating_system,delivery_id,delivery_cd,name,label,nature,status,touchpoint_count,touchpoint_sequence,is_first_touch,is_last_touch,is_multi_touch,engagement_score,base_score,channel_multiplier,recency_weight,hour_of_day,daypart_segment,opt_out_flag
LWHMsg1m,iOS applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_38,38,1,subway_app,push,promo_38,0,Open,2025-02-09 16:00:00.0000000,2025-02-10 20:00:00.0000000,NULL,Android,0,Windows,238,p1XtUBGhUd1x,Campaign 38 - IOS,Loyalty,Transactional,Sent,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,16,Afternoon,0
La3X2UfU,iOS applications channel,https://subway.com/menu,2,0,Undefined,Undefined,Undefined,-1,Open,2025-04-13 16:00:00.0000000,2025-06-04 12:42:14.0000000,2025-04-12 11:00:00.0000000,Android,1,iOS,2,lAGgJeGsv8hZ,Campaign 2 - IOS,Awareness,Transactional,Completed,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,16,Afternoon,0
La3X2UfU,Email channel,https://subway.com/deals?utm_source=email&utm_medium=email&utm_campaign=promo_22,22,1,email,email,promo_22,0,Open,2025-06-04 12:42:14.0000000,2025-06-04 12:42:14.0000000,2025-04-12 11:00:00.0000000,Desktop,1,macOS,222,VSC9FEb3CLpm,Campaign 22 - EMAIL,Loyalty,Transactional,Sent,1,1,1,1,0,0.0199999995529652,0.5,1,0.0500000007450581,12,Lunch,0
La3X2UfU,iOS applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_29,29,1,subway_app,push,promo_29,0,Open,2025-04-11 09:00:00.0000000,2025-06-04 12:42:14.0000000,2025-04-12 11:00:00.0000000,Android,1,Windows,189,HQ1L8X7HqF4f,Campaign 29 - IOS,Loyalty,Promotional,Completed,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,9,Morning,0
La3X2UfU,Email channel,https://subway.com/deals?utm_source=email&utm_medium=push&utm_campaign=promo_32,32,1,email,push,promo_32,0,Email Click,2025-04-12 11:00:00.0000000,2025-06-04 12:42:14.0000000,2025-04-12 11:00:00.0000000,Android,1,iOS,272,itLBG9PWwtL4,Campaign 32 - EMAIL,Promo,Promotional,Completed,1,1,1,1,0,0.150000005960464,3,1,0.0500000007450581,11,Lunch,0
La3X2UfU,iOS applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_36,36,1,subway_app,push,promo_36,0,Open,2025-04-10 11:00:00.0000000,2025-06-04 12:42:14.0000000,2025-04-12 11:00:00.0000000,iPhone,1,macOS,156,lF6SPpbhWrFe,Campaign 36 - IOS,Loyalty,Transactional,Completed,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,11,Lunch,0
LfRiuhpt,iOS applications channel,https://subway.com/deals?utm_source=email&utm_medium=push&utm_campaign=promo_09,9,1,email,push,promo_09,0,Opt-out,2025-05-14 17:00:00.0000000,2025-07-21 13:22:49.0000000,2025-05-15 17:00:00.0000000,Android,0,macOS,209,6epXFRg4vbsR,Campaign 9 - IOS,Promo,Transactional,Completed,1,1,1,1,0,0,0,1.5,0.0500000007450581,17,Afternoon,1
LfRiuhpt,Email channel,https://subway.com/deals?utm_source=subway_app&utm_medium=email&utm_campaign=promo_13,13,1,subway_app,email,promo_13,0,Email Click,2025-05-15 17:00:00.0000000,2025-07-21 13:22:49.0000000,2025-05-15 17:00:00.0000000,Android,0,Android,93,t9zeMgR0MX0y,Campaign 13 - EMAIL,Awareness,Promotional,Sent,1,1,1,1,0,0.150000005960464,3,1,0.0500000007450581,17,Afternoon,0
LfRiuhpt,iOS applications channel,https://subway.com/deals?utm_source=email&utm_medium=email&utm_campaign=promo_39,39,1,email,email,promo_39,0,Open,2025-07-21 13:22:49.0000000,2025-07-21 13:22:49.0000000,2025-05-15 17:00:00.0000000,Android,0,iOS,239,tKVaDvpZVLKT,Campaign 39 - IOS,Loyalty,Promotional,Completed,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,13,Lunch,0
LhX5CDQL,Email channel,https://subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_01,1,1,subway_app,push,promo_01,0,Mobile App Click,2025-06-17 11:00:00.0000000,2025-06-16 14:00:00.0000000,2025-06-17 11:00:00.0000000,Android,0,macOS,281,r3i2G9L4FnUf,Campaign 1 - EMAIL,Loyalty,Promotional,Sent,1,1,1,1,0,0,0,1,0.0500000007450581,11,Lunch,0
LhX5CDQL,iOS applications channel,https://subway.com/menu,4,0,Undefined,Undefined,Undefined,-1,Open,2025-06-16 14:00:00.0000000,2025-06-16 14:00:00.0000000,2025-06-17 11:00:00.0000000,iPhone,1,macOS,84,tbKWtO5numms,Campaign 4 - IOS,Loyalty,Transactional,Completed,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,14,Lunch,0
M41PREsI,Email channel,https://subway.com/deals?utm_source=email&utm_medium=push&utm_campaign=promo_06,6,1,email,push,promo_06,0,Open,2024-10-24 18:00:00.0000000,2025-04-29 13:13:16.0000000,NULL,iPhone,1,Windows,6,p3qnom1p1Nwj,Campaign 6 - EMAIL,Promo,Promotional,Completed,1,1,1,1,0,0.0199999995529652,0.5,1,0.0500000007450581,18,Dinner,0
M41PREsI,Android applications channel,https://subway.com/deals?utm_source=email&utm_medium=email&utm_campaign=promo_17,17,1,email,email,promo_17,0,Opt-out,2024-10-23 18:00:00.0000000,2025-04-29 13:13:16.0000000,NULL,Desktop,1,macOS,137,zlY3xODTOa3O,Campaign 17 - ANDROID,Awareness,Transactional,Sent,1,1,1,1,0,0,0,1.5,0.0500000007450581,18,Dinner,1
M41PREsI,iOS applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_20,20,1,subway_app,push,promo_20,0,Open,2025-04-29 13:13:16.0000000,2025-04-29 13:13:16.0000000,NULL,Desktop,0,macOS,180,KgZFgSRnvFGZ,Campaign 20 - IOS,Awareness,Promotional,Completed,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,13,Lunch,0
M41PREsI,Android applications channel,https://subway.com/menu,29,0,Undefined,Undefined,Undefined,-1,Open,2024-10-25 21:00:00.0000000,2025-04-29 13:13:16.0000000,NULL,iPhone,1,iOS,109,PLzDXRVpURLX,Campaign 29 - ANDROID,Loyalty,Transactional,Sent,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,21,Dinner,0
M4Bkdgvn,Android applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=email&utm_campaign=promo_11,11,1,subway_app,email,promo_11,0,Open,2025-08-15 17:00:00.0000000,2025-08-17 16:00:00.0000000,NULL,Android,1,macOS,251,kdN9ulbTdtyg,Campaign 11 - ANDROID,Promo,Transactional,Completed,2,1,1,0,1,0.119999997317791,1,1.5,0.0817240625619888,17,Afternoon,0
M4Bkdgvn,Android applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_11,11,1,subway_app,push,promo_11,0,Open,2025-08-17 16:00:00.0000000,2025-08-17 16:00:00.0000000,NULL,Desktop,0,macOS,91,ApNpJkEyevn0,Campaign 11 - ANDROID,Loyalty,Transactional,Completed,2,2,0,1,1,0.150000005960464,1,1.5,0.0992125645279884,16,Afternoon,0
M4Bkdgvn,Android applications channel,https://subway.com/menu,14,0,Undefined,Undefined,Undefined,-1,Open,2025-08-14 12:00:00.0000000,2025-08-17 16:00:00.0000000,NULL,iPhone,1,Android,134,aUBV3ppuBLo5,Campaign 14 - ANDROID,Promo,Promotional,Completed,1,1,1,1,0,0.109999999403954,1,1.5,0.0725080892443657,12,Lunch,0
M4Bkdgvn,Email channel,https://subway.com/menu,19,0,Undefined,Undefined,Undefined,-1,Open,2025-08-16 14:00:00.0000000,2025-08-17 16:00:00.0000000,NULL,Android,1,macOS,219,3RgBIbazhakP,Campaign 19 - EMAIL,Awareness,Transactional,Completed,1,1,1,1,0,0.0399999991059303,0.5,1,0.0891207233071327,14,Lunch,0
MGhy5Kmq,Android applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=email&utm_campaign=promo_01,1,1,subway_app,email,promo_01,0,Open,2024-11-10 14:00:00.0000000,2024-11-10 14:00:00.0000000,2024-11-11 08:00:00.0000000,Android,1,Windows,201,n0sURmAlAYjb,Campaign 1 - ANDROID,Awareness,Promotional,Completed,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,14,Lunch,0
MGhy5Kmq,Android applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_10,10,1,subway_app,push,promo_10,0,Email Click,2024-11-11 08:00:00.0000000,2024-11-10 14:00:00.0000000,2024-11-11 08:00:00.0000000,Desktop,1,iOS,250,b3HuyqfhgIks,Campaign 10 - ANDROID,Promo,Transactional,Sent,1,1,1,1,0,0,0,1.5,0.0500000007450581,8,Morning,0
MRYCciep,Android applications channel,https://subway.com/menu,12,0,Undefined,Undefined,Undefined,-1,Email Click,2025-05-08 15:00:00.0000000,2025-05-09 14:00:00.0000000,2025-05-10 11:00:00.0000000,iPhone,1,Android,252,mpWMLpFGWGy8,Campaign 12 - ANDROID,Awareness,Promotional,Completed,1,1,1,1,0,0,0,1.5,0.0500000007450581,15,Afternoon,0
MRYCciep,iOS applications channel,https://subway.com/deals?utm_source=email&utm_medium=email&utm_campaign=promo_27,27,1,email,email,promo_27,0,Email Click,2025-05-10 11:00:00.0000000,2025-05-09 14:00:00.0000000,2025-05-10 11:00:00.0000000,Android,1,Windows,227,SVfQEilmkMFg,Campaign 27 - IOS,Awareness,Transactional,Sent,1,1,1,1,0,0,0,1.5,0.0500000007450581,11,Lunch,0
MRYCciep,Android applications channel,https://subway.com/deals?utm_source=email&utm_medium=push&utm_campaign=promo_35,35,1,email,push,promo_35,0,Open,2025-05-09 14:00:00.0000000,2025-05-09 14:00:00.0000000,2025-05-10 11:00:00.0000000,Android,0,iOS,235,J3tUVu6wa0r5,Campaign 35 - ANDROID,Loyalty,Promotional,Completed,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,14,Lunch,0
MfsW7Cyz,iOS applications channel,https://subway.com/deals?utm_source=email&utm_medium=push&utm_campaign=promo_24,24,1,email,push,promo_24,0,Open,2024-11-12 21:00:00.0000000,2024-11-13 20:00:00.0000000,NULL,Android,0,iOS,184,7OIZN2X6B7KU,Campaign 24 - IOS,Promo,Promotional,Completed,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,21,Dinner,0
MfsW7Cyz,Email channel,https://subway.com/menu,27,0,Undefined,Undefined,Undefined,-1,Open,2024-11-11 18:00:00.0000000,2024-11-13 20:00:00.0000000,NULL,iPhone,0,macOS,147,KiCqxlnJTcQu,Campaign 27 - EMAIL,Promo,Transactional,Completed,1,1,1,1,0,0.0199999995529652,0.5,1,0.0500000007450581,18,Dinner,0
MfsW7Cyz,Android applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=email&utm_campaign=promo_28,28,1,subway_app,email,promo_28,0,Open,2024-11-13 20:00:00.0000000,2024-11-13 20:00:00.0000000,NULL,iPhone,1,macOS,28,QnEyR9t7ukOU,Campaign 28 - ANDROID,Loyalty,Promotional,Completed,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,20,Dinner,0
MiKyBlFO,Email channel,https://subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_08,8,1,subway_app,push,promo_08,0,Opt-out,2025-03-05 18:00:00.0000000,NULL,2025-03-04 15:00:00.0000000,Android,1,Windows,288,VnEoHLYJWDU0,Campaign 8 - EMAIL,Awareness,Promotional,Completed,1,1,1,1,0,-0.25,-5,1,0.0500000007450581,18,Dinner,1
MiKyBlFO,iOS applications channel,https://subway.com/menu,18,0,Undefined,Undefined,Undefined,-1,Mobile App Click,2025-03-04 15:00:00.0000000,NULL,2025-03-04 15:00:00.0000000,Desktop,0,Windows,58,ueJI8Uhlu14j,Campaign 18 - IOS,Promo,Transactional,Completed,1,1,1,1,0,0.379999995231628,5,1.5,0.0500000007450581,15,Afternoon,0
MiKyBlFO,iOS applications channel,https://subway.com/menu,29,0,Undefined,Undefined,Undefined,-1,Opt-out,2025-03-03 17:00:00.0000000,NULL,2025-03-04 15:00:00.0000000,Android,0,Windows,269,ds2yzgNWAo3M,Campaign 29 - IOS,Loyalty,Promotional,Completed,1,1,1,1,0,0,0,1.5,0.0500000007450581,17,Afternoon,1
MjRC8xxC,Android applications channel,https://subway.com/deals?utm_source=email&utm_medium=push&utm_campaign=promo_32,32,1,email,push,promo_32,0,Open,2024-11-17 05:51:46.0000000,2024-11-17 05:51:46.0000000,NULL,iPhone,0,Android,152,xaswwtC3JfnU,Campaign 32 - ANDROID,Loyalty,Transactional,Completed,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,5,Late Night,0
MtwgKGnj,Email channel,https://subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_03,3,1,subway_app,push,promo_03,0,Open,2024-11-14 11:00:00.0000000,2024-11-14 11:00:00.0000000,2024-11-13 14:00:00.0000000,Android,1,macOS,203,dv7pE6wM8Q9Z,Campaign 3 - EMAIL,Loyalty,Promotional,Sent,1,1,1,1,0,0.0199999995529652,0.5,1,0.0500000007450581,11,Lunch,0
MtwgKGnj,iOS applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=email&utm_campaign=promo_14,14,1,subway_app,email,promo_14,0,Email Click,2024-11-13 14:00:00.0000000,2024-11-14 11:00:00.0000000,2024-11-13 14:00:00.0000000,Desktop,1,macOS,14,KPPIlXswuRGF,Campaign 14 - IOS,Awareness,Promotional,Completed,1,1,1,1,0,0,0,1.5,0.0500000007450581,14,Lunch,0
MzXubOrY,iOS applications channel,https://subway.com/deals?utm_source=email&utm_medium=email&utm_campaign=promo_13,13,1,email,email,promo_13,0,Open,2025-03-23 14:07:54.0000000,2025-03-23 14:07:54.0000000,2025-01-13 07:51:58.0000000,iPhone,1,macOS,213,htFZBVZ6t5RM,Campaign 13 - IOS,Awareness,Promotional,Completed,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,14,Lunch,0
MzXubOrY,Email channel,https://subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_21,21,1,subway_app,push,promo_21,0,Mobile App Click,2025-01-13 07:51:58.0000000,2025-03-23 14:07:54.0000000,2025-01-13 07:51:58.0000000,Android,1,Android,221,jPpB1O2YImft,Campaign 21 - EMAIL,Promo,Transactional,Completed,1,1,1,1,0,0,0,1,0.0500000007450581,7,Morning,0
MzXubOrY,Android applications channel,https://subway.com/deals?utm_source=email&utm_medium=push&utm_campaign=promo_28,28,1,email,push,promo_28,0,Open,2024-12-22 09:00:00.0000000,2025-03-23 14:07:54.0000000,2025-01-13 07:51:58.0000000,Android,0,Windows,28,QnEyR9t7ukOU,Campaign 28 - ANDROID,Loyalty,Promotional,Completed,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,9,Morning,0
MzXubOrY,Android applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=email&utm_campaign=promo_29,29,1,subway_app,email,promo_29,0,Email Click,2024-10-27 11:57:06.0000000,2025-03-23 14:07:54.0000000,2025-01-13 07:51:58.0000000,Desktop,0,Android,109,PLzDXRVpURLX,Campaign 29 - ANDROID,Loyalty,Transactional,Sent,1,1,1,1,0,0,0,1.5,0.0500000007450581,11,Lunch,0
MzXubOrY,iOS applications channel,https://subway.com/menu,34,0,Undefined,Undefined,Undefined,-1,Email Click,2024-12-21 18:00:00.0000000,2025-03-23 14:07:54.0000000,2025-01-13 07:51:58.0000000,Android,1,iOS,234,fvuzXkBdzWcQ,Campaign 34 - IOS,Promo,Promotional,Completed,1,1,1,1,0,0,0,1.5,0.0500000007450581,18,Dinner,0
N6E32VUd,Android applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_02,2,1,subway_app,push,promo_02,0,Open,2025-02-24 11:49:39.0000000,2025-02-24 11:49:39.0000000,2025-02-12 19:00:00.0000000,Desktop,1,Android,282,GxFHDluTxHSE,Campaign 2 - ANDROID,Awareness,Transactional,Completed,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,11,Lunch,0
N6E32VUd,Email channel,https://subway.com/menu,12,0,Undefined,Undefined,Undefined,-1,Email Click,2025-02-10 09:00:00.0000000,2025-02-24 11:49:39.0000000,2025-02-12 19:00:00.0000000,Android,0,Android,292,Jlc0SMFblme6,Campaign 12 - EMAIL,Awareness,Promotional,Sent,1,1,1,1,0,0.150000005960464,3,1,0.0500000007450581,9,Morning,0
N6E32VUd,iOS applications channel,https://subway.com/menu,20,0,Undefined,Undefined,Undefined,-1,Email Click,2025-02-11 09:00:00.0000000,2025-02-24 11:49:39.0000000,2025-02-12 19:00:00.0000000,Android,1,macOS,220,SR9SRzZtfiia,Campaign 20 - IOS,Promo,Promotional,Sent,1,1,1,1,0,0,0,1.5,0.0500000007450581,9,Morning,0
N6E32VUd,Email channel,https://subway.com/deals?utm_source=subway_app&utm_medium=email&utm_campaign=promo_25,25,1,subway_app,email,promo_25,0,Email Click,2025-02-09 10:00:00.0000000,2025-02-24 11:49:39.0000000,2025-02-12 19:00:00.0000000,iPhone,0,Android,185,VRWt2BAu316e,Campaign 25 - EMAIL,Promo,Transactional,Completed,1,1,1,1,0,0.150000005960464,3,1,0.0500000007450581,10,Morning,0
N6E32VUd,iOS applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=email&utm_campaign=promo_36,36,1,subway_app,email,promo_36,0,Mobile App Click,2025-02-12 19:00:00.0000000,2025-02-24 11:49:39.0000000,2025-02-12 19:00:00.0000000,Desktop,1,Windows,116,KaGT8XFEBz2U,Campaign 36 - IOS,Loyalty,Promotional,Sent,1,1,1,1,0,0.379999995231628,5,1.5,0.0500000007450581,19,Dinner,0
NIb6zLKQ,Android applications channel,https://subway.com/deals?utm_source=email&utm_medium=email&utm_campaign=promo_08,8,1,email,email,promo_08,0,Open,2025-05-13 11:00:00.0000000,2025-05-16 09:00:00.0000000,2025-07-11 05:40:27.0000000,iPhone,1,macOS,208,3jhwfn3sl1kV,Campaign 8 - ANDROID,Awareness,Promotional,Sent,2,1,1,0,1,0.0799999982118607,1,1.5,0.0500000007450581,11,Lunch,0
NIb6zLKQ,Email channel,https://subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_08,8,1,subway_app,push,promo_08,0,Open,2025-05-15 10:00:00.0000000,2025-05-16 09:00:00.0000000,2025-07-11 05:40:27.0000000,iPhone,1,iOS,288,VnEoHLYJWDU0,Campaign 8 - EMAIL,Awareness,Promotional,Completed,2,2,0,1,1,0.0199999995529652,0.5,1,0.0500000007450581,10,Morning,0
NIb6zLKQ,Email channel,https://subway.com/deals?utm_source=subway_app&utm_medium=email&utm_campaign=promo_25,25,1,subway_app,email,promo_25,0,Mobile App Click,2025-05-14 14:00:00.0000000,2025-05-16 09:00:00.0000000,2025-07-11 05:40:27.0000000,iPhone,1,iOS,265,r6AICuazmvf4,Campaign 25 - EMAIL,Promo,Promotional,Completed,2,1,1,0,1,0,0,1,0.0500000007450581,14,Lunch,0
NIb6zLKQ,iOS applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=email&utm_campaign=promo_25,25,1,subway_app,email,promo_25,0,Mobile App Click,2025-07-11 05:40:27.0000000,2025-05-16 09:00:00.0000000,2025-07-11 05:40:27.0000000,Desktop,1,iOS,105,lZH3cvf9jM70,Campaign 25 - IOS,Awareness,Transactional,Completed,2,2,0,1,1,0.379999995231628,5,1.5,0.0500000007450581,5,Late Night,0
NIb6zLKQ,iOS applications channel,https://subway.com/deals?utm_source=email&utm_medium=push&utm_campaign=promo_31,31,1,email,push,promo_31,0,Open,2025-05-16 09:00:00.0000000,2025-05-16 09:00:00.0000000,2025-07-11 05:40:27.0000000,iPhone,1,iOS,271,Y1m5KiOGqwAE,Campaign 31 - IOS,Loyalty,Transactional,Sent,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,9,Morning,0
NNNpPsFA,iOS applications channel,https://subway.com/deals?utm_source=email&utm_medium=email&utm_campaign=promo_01,1,1,email,email,promo_01,0,Mobile App Click,2024-10-13 19:00:00.0000000,2024-10-15 09:00:00.0000000,2024-10-13 19:00:00.0000000,Desktop,0,macOS,41,uMpKInyXJ7Vq,Campaign 1 - IOS,Awareness,Transactional,Completed,1,1,1,1,0,0.379999995231628,5,1.5,0.0500000007450581,19,Dinner,0
NNNpPsFA,iOS applications channel,https://subway.com/deals?utm_source=email&utm_medium=email&utm_campaign=promo_12,12,1,email,email,promo_12,0,Email Click,2024-10-12 09:00:00.0000000,2024-10-15 09:00:00.0000000,2024-10-13 19:00:00.0000000,iPhone,0,Windows,172,FGrjXDghqFFo,Campaign 12 - IOS,Promo,Promotional,Sent,1,1,1,1,0,0,0,1.5,0.0500000007450581,9,Morning,0
NNNpPsFA,iOS applications channel,https://subway.com/menu,23,0,Undefined,Undefined,Undefined,-1,Open,2024-10-14 14:00:00.0000000,2024-10-15 09:00:00.0000000,2024-10-13 19:00:00.0000000,iPhone,1,Windows,63,IHP4TYcHgCD0,Campaign 23 - IOS,Promo,Transactional,Sent,2,1,1,0,1,0.0799999982118607,1,1.5,0.0500000007450581,14,Lunch,0
NNNpPsFA,iOS applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=email&utm_campaign=promo_23,23,1,subway_app,email,promo_23,0,Open,2024-10-15 09:00:00.0000000,2024-10-15 09:00:00.0000000,2024-10-13 19:00:00.0000000,Desktop,1,Android,23,pkTVPy1yoqfB,Campaign 23 - IOS,Promo,Transactional,Completed,2,2,0,1,1,0.0799999982118607,1,1.5,0.0500000007450581,9,Morning,0
NOQ7N6EQ,Email channel,https://subway.com/menu,5,0,Undefined,Undefined,Undefined,-1,Open,2025-01-11 12:00:00.0000000,2025-01-11 12:00:00.0000000,2025-01-09 14:00:00.0000000,Desktop,0,iOS,85,krha9NJGgnIw,Campaign 5 - EMAIL,Awareness,Transactional,Sent,1,1,1,1,0,0.0199999995529652,0.5,1,0.0500000007450581,12,Lunch,0
NOQ7N6EQ,iOS applications channel,https://subway.com/deals?utm_source=email&utm_medium=push&utm_campaign=promo_08,8,1,email,push,promo_08,0,Email Click,2025-01-09 14:00:00.0000000,2025-01-11 12:00:00.0000000,2025-01-09 14:00:00.0000000,Android,0,iOS,168,WxTsJUcfuFhy,Campaign 8 - IOS,Awareness,Transactional,Completed,1,1,1,1,0,0,0,1.5,0.0500000007450581,14,Lunch,0
NOQ7N6EQ,Android applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_18,18,1,subway_app,push,promo_18,0,Open,2025-01-08 11:00:00.0000000,2025-01-11 12:00:00.0000000,2025-01-09 14:00:00.0000000,iPhone,1,iOS,138,8NIKYnYRfN4v,Campaign 18 - ANDROID,Promo,Transactional,Sent,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,11,Lunch,0
NOQ7N6EQ,iOS applications channel,https://subway.com/deals?utm_source=email&utm_medium=push&utm_campaign=promo_23,23,1,email,push,promo_23,0,Open,2025-01-10 16:00:00.0000000,2025-01-11 12:00:00.0000000,2025-01-09 14:00:00.0000000,iPhone,1,Android,103,kKdQsZVNbsFf,Campaign 23 - IOS,Loyalty,Promotional,Completed,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,16,Afternoon,0
NOQ7N6EQ,iOS applications channel,https://subway.com/deals?utm_source=email&utm_medium=email&utm_campaign=promo_36,36,1,email,email,promo_36,0,Email Click,2025-01-09 09:05:22.0000000,2025-01-11 12:00:00.0000000,2025-01-09 14:00:00.0000000,iPhone,0,iOS,116,KaGT8XFEBz2U,Campaign 36 - IOS,Loyalty,Promotional,Sent,1,1,1,1,0,0,0,1.5,0.0500000007450581,9,Morning,0
NTsRw6Ri,Email channel,https://subway.com/deals?utm_source=email&utm_medium=push&utm_campaign=promo_15,15,1,email,push,promo_15,0,Open,2025-04-28 10:41:59.0000000,2025-04-28 10:41:59.0000000,NULL,iPhone,1,Windows,255,sPkad76ErMq1,Campaign 15 - EMAIL,Awareness,Transactional,Sent,1,1,1,1,0,0.0199999995529652,0.5,1,0.0500000007450581,10,Morning,0
NjpiEQhK,Android applications channel,https://subway.com/deals?utm_source=email&utm_medium=push&utm_campaign=promo_04,4,1,email,push,promo_04,0,Email Click,2025-08-28 05:08:54.0000000,2025-08-29 18:00:00.0000000,2025-08-28 12:00:00.0000000,Desktop,1,Windows,244,cHjhxtxtsFbY,Campaign 4 - ANDROID,Promo,Transactional,Sent,1,1,1,1,0,0,0,1.5,0.281948179006577,5,Late Night,0
NjpiEQhK,iOS applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_08,8,1,subway_app,push,promo_08,0,Open,2025-08-29 18:00:00.0000000,2025-08-29 18:00:00.0000000,2025-08-28 12:00:00.0000000,Desktop,1,macOS,48,zPKmJNVHpper,Campaign 8 - IOS,Awareness,Promotional,Sent,1,1,1,1,0,0.490000009536743,1,1.5,0.328247785568237,18,Dinner,0
NjpiEQhK,Android applications channel,https://subway.com/deals?utm_source=email&utm_medium=email&utm_campaign=promo_29,29,1,email,email,promo_29,0,Open,2025-02-20 07:11:38.0000000,2025-08-29 18:00:00.0000000,2025-08-28 12:00:00.0000000,iPhone,1,macOS,149,jZKU67CvShUE,Campaign 29 - ANDROID,Promo,Promotional,Completed,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,7,Morning,0
NjpiEQhK,iOS applications channel,https://subway.com/deals?utm_source=email&utm_medium=push&utm_campaign=promo_33,33,1,email,push,promo_33,0,Open,2024-12-29 13:45:06.0000000,2025-08-29 18:00:00.0000000,2025-08-28 12:00:00.0000000,Android,1,macOS,273,xaHLQRjdpG01,Campaign 33 - IOS,Promo,Transactional,Completed,2,1,1,0,1,0.0799999982118607,1,1.5,0.0500000007450581,13,Lunch,0
NjpiEQhK,iOS applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_33,33,1,subway_app,push,promo_33,0,Mobile App Click,2025-08-28 12:00:00.0000000,2025-08-29 18:00:00.0000000,2025-08-28 12:00:00.0000000,Android,1,macOS,273,xaHLQRjdpG01,Campaign 33 - IOS,Promo,Transactional,Completed,2,2,0,1,1,2.1800000667572,5,1.5,0.290032356977463,12,Lunch,0
NmDgita8,Email channel,https://subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_13,13,1,subway_app,push,promo_13,0,Email Click,2024-11-11 11:00:00.0000000,NULL,2024-11-11 11:00:00.0000000,Desktop,1,iOS,133,kYYO8N5kKJ2o,Campaign 13 - EMAIL,Awareness,Transactional,Sent,1,1,1,1,0,0.150000005960464,3,1,0.0500000007450581,11,Lunch,0
NmDgita8,iOS applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_40,40,1,subway_app,push,promo_40,0,Mobile App Click,2024-11-10 08:00:00.0000000,NULL,2024-11-11 11:00:00.0000000,iPhone,1,Android,40,kYlJzGvQkIMC,Campaign 40 - IOS,Awareness,Transactional,Completed,1,1,1,1,0,0.379999995231628,5,1.5,0.0500000007450581,8,Morning,0
