visit_date,guest_id,device_name,utm_source,utm_medium,utm_campaign,has_any_utm,complete_utm_loss_flag,rendered_screen_size,visitor_id,geosegmentation_countries,cities,zip_postal_codes,visits,campaign_id,raw_url,touch_count,touchpoint_sequence,is_multi_touch,is_any_touch,is_first_touch,is_last_touch,touchpoint_type
2025-05-21,RVJ3oVPJ,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1366x768,YshAslFhAXw6,USA,Miami,19437,3,0,https://www.subway.com/menu/6-inch,1,1,0,1,1,1,SingleTouch
2025-07-20,RWM3YfHC,Desktop,Web Visits,Web Visits,Web Visits,1,0,1366x768,azEMsA9Cnmey,USA,Miami,19828,3,0,https://www.subway.com/locations?utm_source=subway_app&utm_medium=email&utm_campaign=promo_27,1,1,0,1,1,1,SingleTouch
2025-05-25,RWmlN2O5,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,Pjmdc6DNgv4q,USA,Miami,96060,1,0,https://www.subway.com/deals,1,1,0,1,1,1,SingleTouch
2024-11-18,RXVd6MVF,Android,Web Visits,Web Visits,Web Visits,1,0,1920x1080,nHr9nQ9vrbKC,USA,Los Angeles,40787,2,0,https://www.subway.com/locations?utm_source=subway_app&utm_medium=email&utm_campaign=promo_35,1,1,0,1,1,1,SingleTouch
2024-09-13,RXia9J7k,Android,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,fsnjmwn2xwOC,USA,Los Angeles,56417,1,0,https://www.subway.com/locations,1,1,0,1,1,1,SingleTouch
2025-01-13,RaE6iPlM,Android,Web Visits,Web Visits,Web Visits,1,0,1920x1080,alXWyVWx5cfJ,USA,New York,91135,3,0,https://www.subway.com/?utm_source=subway_app&utm_medium=email&utm_campaign=promo_21,1,1,0,1,1,1,SingleTouch
2025-04-20,RbpxFMCl,iPhone,Web Visits,Web Visits,Web Visits,1,0,1080x2340,emHzZQK4dZVy,USA,New York,25242,2,0,https://www.subway.com/locations?utm_source=email&utm_medium=email&utm_campaign=promo_03,1,1,0,1,1,1,SingleTouch
2025-07-05,Ro7qYYOL,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,lf1vYbHrjhqw,USA,New York,16259,1,0,https://www.subway.com/catering,1,1,0,1,1,1,SingleTouch
2025-02-15,RpQgwXJ4,Android,Web Visits,Web Visits,Web Visits,1,0,1080x2340,PwqWDrahTtdx,USA,Chicago,54336,2,0,https://www.subway.com/menu/6-inch?utm_source=subway_app&utm_medium=email&utm_campaign=promo_15,1,1,0,1,1,1,SingleTouch
2025-01-21,Rv7DMLeo,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,GrWgcTt5zDPP,USA,Seattle,54023,2,0,https://www.subway.com/deals,1,1,0,1,1,1,SingleTouch
2025-02-26,S3ipjTu1,Desktop,Web Visits,Web Visits,Web Visits,1,0,1920x1080,iYrCJJCZrKxH,USA,Miami,67683,1,0,https://www.subway.com/menu/6-inch?utm_source=subway_app&utm_medium=push&utm_campaign=promo_05,1,1,0,1,1,1,SingleTouch
2025-06-18,S6xfB2gp,Android,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,jqJb0A4Q5wZz,USA,Miami,73920,2,0,https://www.subway.com/locations,1,1,0,1,1,1,SingleTouch
2025-03-06,S74xD8Fu,iPhone,Web Visits,Web Visits,Web Visits,1,0,1366x768,tr3EG9VM8Ehl,USA,Miami,67725,3,0,https://www.subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_31,1,1,0,1,1,1,SingleTouch
2025-01-04,SCuetcZT,iPhone,Web Visits,Web Visits,Web Visits,1,0,1920x1080,T8UyaFETOhne,USA,Chicago,20448,2,0,https://www.subway.com/menu/6-inch?utm_source=email&utm_medium=push&utm_campaign=promo_14,1,1,0,1,1,1,SingleTouch
2024-09-22,SHBo8ZEY,Android,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,sSZ5IehCNeC5,USA,Chicago,14453,1,0,https://www.subway.com/menu/footlongs,1,1,0,1,1,1,SingleTouch
2025-01-28,SKoCxzDX,Android,Web Visits,Web Visits,Web Visits,0,-1,1366x768,mJwiWfmlMec2,USA,Miami,62415,3,0,https://www.subway.com/locations,1,1,0,1,1,1,SingleTouch
2025-02-10,SOF9KYpu,Android,Web Visits,Web Visits,Web Visits,1,0,1920x1080,3bufmIfbg9vU,USA,Los Angeles,24638,2,0,https://www.subway.com/menu/6-inch?utm_source=subway_app&utm_medium=push&utm_campaign=promo_22,1,1,0,1,1,1,SingleTouch
2025-04-27,SQd7yyA9,Desktop,Web Visits,Web Visits,Web Visits,1,0,1920x1080,NnMfOBhFIX4B,USA,New York,14773,2,0,https://www.subway.com/locations?utm_source=subway_app&utm_medium=push&utm_campaign=promo_20,1,1,0,1,1,1,SingleTouch
2024-10-11,SRBZ86lg,iPhone,Web Visits,Web Visits,Web Visits,1,0,1080x2340,gIDORs72fIwX,USA,New York,91335,3,0,https://www.subway.com/rewards?utm_source=subway_app&utm_medium=push&utm_campaign=promo_20,1,1,0,1,1,1,SingleTouch
2024-10-09,SUd82kgA,Android,Web Visits,Web Visits,Web Visits,1,0,1366x768,54ajlvOaCHS4,USA,Seattle,53088,2,0,https://www.subway.com/rewards?utm_source=email&utm_medium=email&utm_campaign=promo_35,1,1,0,1,1,1,SingleTouch
2025-08-17,SWprz9vs,Desktop,Web Visits,Web Visits,Web Visits,1,0,1366x768,a0XL7dILiqYj,USA,Miami,74688,2,0,https://www.subway.com/menu?utm_source=email&utm_medium=push&utm_campaign=promo_13,1,1,0,1,1,1,SingleTouch
2024-10-31,SXt2RMZh,Android,Web Visits,Web Visits,Web Visits,1,0,1080x2340,XKkp1hVLp5EZ,USA,Chicago,87160,1,0,https://www.subway.com/catering?utm_source=subway_app&utm_medium=email&utm_campaign=promo_36,1,1,0,1,1,1,SingleTouch
2025-07-02,Sb22Q4tn,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,kfEKX8xOIn7U,USA,Chicago,28272,1,0,https://www.subway.com/catering,1,1,0,1,1,1,SingleTouch
2025-02-25,SlmnVErU,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,Foo7ae4ONlJ4,USA,Miami,92696,3,0,https://www.subway.com/menu/footlongs,1,1,0,1,1,1,SingleTouch
2025-07-12,SpKyo2XA,iPhone,Web Visits,Web Visits,Web Visits,1,0,1080x2340,YOPLKYeCKeXy,USA,Los Angeles,62803,3,0,https://www.subway.com/locations?utm_source=subway_app&utm_medium=push&utm_campaign=promo_07,1,1,0,1,1,1,SingleTouch
2025-03-05,SpdQhDtk,Desktop,Web Visits,Web Visits,Web Visits,1,0,1179x2556,xn7fvT68DPZW,USA,New York,34928,1,0,https://www.subway.com/?utm_source=email&utm_medium=push&utm_campaign=promo_26,1,1,0,1,1,1,SingleTouch
2024-10-23,SsilUa8S,iPhone,Web Visits,Web Visits,Web Visits,1,0,1366x768,tTBE96tHSHuh,USA,Seattle,76832,2,0,https://www.subway.com/menu?utm_source=subway_app&utm_medium=email&utm_campaign=promo_25,1,1,0,1,1,1,SingleTouch
2025-05-27,Sv0h3BSi,Android,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,johqKM4xgTDE,USA,Los Angeles,60776,2,0,https://www.subway.com/catering,1,1,0,1,1,1,SingleTouch
2024-11-20,SyFzpjPS,Android,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,ZETuXAgAkAxS,USA,Miami,73134,1,0,https://www.subway.com/menu/footlongs,1,1,0,1,1,1,SingleTouch
2025-08-12,T6Ce5fuM,Android,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,X4uvHjCuojXB,USA,Chicago,39408,3,0,https://www.subway.com/catering,1,1,0,1,1,1,SingleTouch
2025-05-04,T9Md8X0l,iPhone,Web Visits,Web Visits,Web Visits,1,0,1080x2340,QNc3KWfTGUk7,USA,Los Angeles,98855,3,0,https://www.subway.com/?utm_source=email&utm_medium=push&utm_campaign=promo_25,1,1,0,1,1,1,SingleTouch
2025-08-24,T9TPrB5y,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,uNgLJX5uKEdT,USA,Chicago,71383,1,0,https://www.subway.com/menu,1,1,0,1,1,1,SingleTouch
2025-02-07,TLFf5GCZ,Android,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,XrFLXdJfwGWO,USA,Seattle,38354,3,0,https://www.subway.com/menu/footlongs,1,1,0,1,1,1,SingleTouch
2025-08-03,TP9lGISO,Android,Web Visits,Web Visits,Web Visits,1,0,1920x1080,QYQtV6dAjA8F,USA,Los Angeles,87220,1,0,https://www.subway.com/catering?utm_source=subway_app&utm_medium=push&utm_campaign=promo_24,1,1,0,1,1,1,SingleTouch
2025-06-26,TSw8KKjK,Desktop,Web Visits,Web Visits,Web Visits,1,0,1920x1080,WfDEehrBCj2z,USA,Los Angeles,71676,3,0,https://www.subway.com/menu/6-inch?utm_source=subway_app&utm_medium=push&utm_campaign=promo_07,1,1,0,1,1,1,SingleTouch
2025-04-02,TV7JOnmn,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,SBsczPeiKqXw,USA,New York,10029,2,0,https://www.subway.com/rewards,1,1,0,1,1,1,SingleTouch
2025-06-11,TjanGDxd,Desktop,Web Visits,Web Visits,Web Visits,1,0,1080x2340,Uw3K6DblUzmw,USA,Chicago,72876,1,0,https://www.subway.com/catering?utm_source=subway_app&utm_medium=email&utm_campaign=promo_04,1,1,0,1,1,1,SingleTouch
2024-11-12,TjsBaNwp,Android,Web Visits,Web Visits,Web Visits,1,0,1179x2556,8uQkFzQmaNAx,USA,New York,14617,2,0,https://www.subway.com/?utm_source=subway_app&utm_medium=email&utm_campaign=promo_28,1,1,0,1,1,1,SingleTouch
2024-12-01,TlaVvYsK,iPhone,Web Visits,Web Visits,Web Visits,1,0,1179x2556,IDzYifK69RHi,USA,New York,20884,3,0,https://www.subway.com/menu/footlongs?utm_source=email&utm_medium=email&utm_campaign=promo_33,1,1,0,1,1,1,SingleTouch
2025-06-18,ToRIOYE6,iPhone,Web Visits,Web Visits,Web Visits,1,0,1366x768,zLWwba1eZNSB,USA,Seattle,49793,2,0,https://www.subway.com/catering?utm_source=subway_app&utm_medium=push&utm_campaign=promo_22,1,1,0,1,1,1,SingleTouch
2025-06-02,Tow88H5s,Desktop,Web Visits,Web Visits,Web Visits,1,0,1366x768,v4hAFdL3kwP9,USA,Miami,68225,1,0,https://www.subway.com/locations?utm_source=subway_app&utm_medium=email&utm_campaign=promo_34,1,1,0,1,1,1,SingleTouch
2024-10-16,TrA1EEpD,iPhone,Web Visits,Web Visits,Web Visits,1,0,1080x2340,ABXKTTLfBYCi,USA,Chicago,46362,1,0,https://www.subway.com/catering?utm_source=subway_app&utm_medium=email&utm_campaign=promo_16,1,1,0,1,1,1,SingleTouch
2025-06-17,TuU3wziW,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,R93G87fHzmGi,USA,Los Angeles,46908,1,0,https://www.subway.com/deals,1,1,0,1,1,1,SingleTouch
2025-07-07,TuyMHsDG,iPhone,Web Visits,Web Visits,Web Visits,1,0,1080x2340,jgklJyz9v9eB,USA,New York,64008,2,0,https://www.subway.com/?utm_source=email&utm_medium=push&utm_campaign=promo_39,1,1,0,1,1,1,SingleTouch
2024-12-12,TvcfedlY,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1366x768,BNwGSsgBXnuK,USA,Miami,72878,3,0,https://www.subway.com/rewards,1,1,0,1,1,1,SingleTouch
2024-11-13,U0igyQMM,iPhone,Web Visits,Web Visits,Web Visits,1,0,1366x768,IoRlNIQogSl2,USA,Chicago,54244,3,0,https://www.subway.com/rewards?utm_source=email&utm_medium=email&utm_campaign=promo_04,1,1,0,1,1,1,SingleTouch
2025-06-26,U27c66lA,Desktop,Web Visits,Web Visits,Web Visits,1,0,1366x768,Xq6WcYrjxT49,USA,New York,50155,3,0,https://www.subway.com/catering?utm_source=email&utm_medium=email&utm_campaign=promo_14,1,1,0,1,1,1,SingleTouch
2025-08-21,U4OeUe5b,Android,Web Visits,Web Visits,Web Visits,0,-1,1366x768,iIdnxVgrw4Jz,USA,Chicago,46967,2,0,https://www.subway.com/rewards,1,1,0,1,1,1,SingleTouch
2024-10-23,U5Mv17Kc,iPhone,Web Visits,Web Visits,Web Visits,1,0,1366x768,e8q4A33J4kXw,USA,Miami,99592,1,0,https://www.subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_16,1,1,0,1,1,1,SingleTouch
2024-12-01,U6ZefyJz,Android,Web Visits,Web Visits,Web Visits,1,0,1366x768,YXRhC8n7ZcLa,USA,New York,91813,3,0,https://www.subway.com/menu?utm_source=email&utm_medium=email&utm_campaign=promo_20,1,1,0,1,1,1,SingleTouch
2025-03-31,UAFJWpSE,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,WIhMAAItTjM6,USA,Chicago,41369,3,0,https://www.subway.com/menu,1,1,0,1,1,1,SingleTouch
2024-12-01,UAk4AF4y,iPhone,Web Visits,Web Visits,Web Visits,1,0,1366x768,ap4YkEndBpqX,USA,Los Angeles,41954,2,0,https://www.subway.com/menu/footlongs?utm_source=email&utm_medium=email&utm_campaign=promo_03,1,1,0,1,1,1,SingleTouch
2025-07-19,UQOgXLVW,Desktop,Web Visits,Web Visits,Web Visits,1,0,1080x2340,kW3FxsmZsYxp,USA,Seattle,70354,1,0,https://www.subway.com/catering?utm_source=email&utm_medium=push&utm_campaign=promo_37,1,1,0,1,1,1,SingleTouch
2024-09-23,UWhcZQAN,Android,Web Visits,Web Visits,Web Visits,1,0,1080x2340,lTCPDxOBs6pr,USA,Miami,83301,1,0,https://www.subway.com/?utm_source=subway_app&utm_medium=push&utm_campaign=promo_11,1,1,0,1,1,1,SingleTouch
2025-07-27,UYwkiUIF,Android,Web Visits,Web Visits,Web Visits,1,0,1179x2556,N6yz1JsNkDb4,USA,Los Angeles,60391,1,0,https://www.subway.com/menu/footlongs?utm_source=subway_app&utm_medium=push&utm_campaign=promo_20,1,1,0,1,1,1,SingleTouch
2025-01-25,UbLGkhxT,iPhone,Web Visits,Web Visits,Web Visits,1,0,1366x768,NtPf53VNEFao,USA,New York,27178,2,0,https://www.subway.com/menu/footlongs?utm_source=email&utm_medium=email&utm_campaign=promo_04,1,1,0,1,1,1,SingleTouch
2025-08-05,UfGVwdgB,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1366x768,7lGAtCHO9ylX,USA,Seattle,94833,2,0,https://www.subway.com/menu,1,1,0,1,1,1,SingleTouch
2025-05-22,UjA3PjeE,Android,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,avB3EAq2Y07E,USA,Miami,18745,3,0,https://www.subway.com/deals,1,1,0,1,1,1,SingleTouch
2025-01-16,UmuhVI8W,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,AY1WJzbZQQaW,USA,Los Angeles,27672,2,0,https://www.subway.com/locations,1,1,0,1,1,1,SingleTouch
2024-11-20,UnOVj6AN,Android,Web Visits,Web Visits,Web Visits,1,0,1920x1080,FnVRas3ATo8E,USA,Los Angeles,70097,2,0,https://www.subway.com/menu/6-inch?utm_source=subway_app&utm_medium=email&utm_campaign=promo_13,1,1,0,1,1,1,SingleTouch
2025-07-05,Uo1aWbtD,Desktop,Web Visits,Web Visits,Web Visits,1,0,1179x2556,ZBrkfTmMDXti,USA,Los Angeles,56003,3,0,https://www.subway.com/menu/footlongs?utm_source=email&utm_medium=email&utm_campaign=promo_29,1,1,0,1,1,1,SingleTouch
2025-07-12,UpoS4wti,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,49mBjQBgEfOK,USA,Chicago,19932,3,0,https://www.subway.com/rewards,1,1,0,1,1,1,SingleTouch
2024-12-31,UqkxiVX3,Android,Web Visits,Web Visits,Web Visits,0,-1,1366x768,iic0pNdQHYVD,USA,Miami,96030,2,0,https://www.subway.com/menu/footlongs,1,1,0,1,1,1,SingleTouch
2025-08-20,UtgnHpAF,iPhone,Web Visits,Web Visits,Web Visits,1,0,1080x2340,Y7NhOgOs11jr,USA,Miami,43017,2,0,https://www.subway.com/locations?utm_source=subway_app&utm_medium=push&utm_campaign=promo_02,1,1,0,1,1,1,SingleTouch
2024-09-29,UuX8KMf4,Desktop,Web Visits,Web Visits,Web Visits,1,0,1179x2556,aIFjdtFW1yTO,USA,Los Angeles,85191,1,0,https://www.subway.com/menu/footlongs?utm_source=subway_app&utm_medium=email&utm_campaign=promo_28,1,1,0,1,1,1,SingleTouch
2025-06-14,Uy7zNPHs,Android,Web Visits,Web Visits,Web Visits,1,0,1920x1080,DsFEN20pTozC,USA,Miami,21542,1,0,https://www.subway.com/catering?utm_source=subway_app&utm_medium=email&utm_campaign=promo_27,1,1,0,1,1,1,SingleTouch
2025-05-29,V3vZhD9e,Android,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,c8Ha7sYlNIy7,USA,New York,33911,1,0,https://www.subway.com/menu/6-inch,1,1,0,1,1,1,SingleTouch
2025-04-21,V5UwnA5P,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,5zz4aZKB7q7H,USA,Los Angeles,72636,2,0,https://www.subway.com/rewards,1,1,0,1,1,1,SingleTouch
2025-08-26,VCX0urUA,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1366x768,2iEBrjvfltjB,USA,Miami,42175,3,0,https://www.subway.com/,1,1,0,1,1,1,SingleTouch
2025-02-23,VEnm0Ir7,Android,Web Visits,Web Visits,Web Visits,1,0,1366x768,VR07EAODFZcC,USA,Los Angeles,15430,2,0,https://www.subway.com/menu?utm_source=email&utm_medium=push&utm_campaign=promo_02,1,1,0,1,1,1,SingleTouch
2025-03-23,VGt1SJ3u,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,95UbOXLn0jkp,USA,Los Angeles,91051,1,0,https://www.subway.com/deals,1,1,0,1,1,1,SingleTouch
2024-11-30,VIZM5oFo,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,9W36BiUvpIrs,USA,Chicago,66799,2,0,https://www.subway.com/rewards,1,1,0,1,1,1,SingleTouch
2024-12-08,VN4mCLBy,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,Gth9e5mSOai0,USA,Chicago,42149,1,0,https://www.subway.com/rewards,1,1,0,1,1,1,SingleTouch
2024-12-13,VRqLy0O8,Android,Web Visits,Web Visits,Web Visits,1,0,1366x768,zTPL3tALqAIp,USA,Chicago,86361,2,0,https://www.subway.com/menu?utm_source=subway_app&utm_medium=email&utm_campaign=promo_07,1,1,0,1,1,1,SingleTouch
2025-01-21,VWE6pSMT,Android,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,kKfEMXLLJLc2,USA,Seattle,76988,1,0,https://www.subway.com/,1,1,0,1,1,1,SingleTouch
2025-07-03,VXXFJGhK,Android,Web Visits,Web Visits,Web Visits,1,0,1080x2340,as9E6dToUsav,USA,Chicago,99790,3,0,https://www.subway.com/locations?utm_source=email&utm_medium=email&utm_campaign=promo_08,1,1,0,1,1,1,SingleTouch
2024-10-01,Vg8WnOnq,Desktop,Web Visits,Web Visits,Web Visits,1,0,1179x2556,xnzl6VT1kJbL,USA,Chicago,69535,2,0,https://www.subway.com/menu?utm_source=subway_app&utm_medium=email&utm_campaign=promo_01,1,1,0,1,1,1,SingleTouch
2025-07-06,VlhaTiSa,Android,Web Visits,Web Visits,Web Visits,1,0,1366x768,BPncmvM9K5qR,USA,New York,24205,1,0,https://www.subway.com/menu/6-inch?utm_source=subway_app&utm_medium=push&utm_campaign=promo_28,1,1,0,1,1,1,SingleTouch
2025-03-28,VqUZJW6l,iPhone,Web Visits,Web Visits,Web Visits,1,0,1920x1080,3J7XqcCAA0ND,USA,Seattle,24146,2,0,https://www.subway.com/menu/6-inch?utm_source=email&utm_medium=push&utm_campaign=promo_26,1,1,0,1,1,1,SingleTouch
2024-10-27,VvovXkeG,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1366x768,Izn4d6XG8RxG,USA,Chicago,55916,3,0,https://www.subway.com/menu/footlongs,1,1,0,1,1,1,SingleTouch
2025-03-02,VzYZ2Is9,iPhone,Web Visits,Web Visits,Web Visits,1,0,1080x2340,wNIfGsD6cF8e,USA,New York,77703,2,0,https://www.subway.com/rewards?utm_source=subway_app&utm_medium=email&utm_campaign=promo_17,1,1,0,1,1,1,SingleTouch
2025-06-24,W1HmbRaO,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,q0cCGIuIAQgS,USA,Seattle,88702,1,0,https://www.subway.com/menu,1,1,0,1,1,1,SingleTouch
2024-09-22,W1u6nxuA,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,cKoWlbYyvyDb,USA,Chicago,75143,1,0,https://www.subway.com/catering,1,1,0,1,1,1,SingleTouch
2025-08-03,W4yrW81A,Desktop,Web Visits,Web Visits,Web Visits,1,0,1179x2556,dXG8NiTgDGYN,USA,New York,67961,1,0,https://www.subway.com/menu?utm_source=email&utm_medium=push&utm_campaign=promo_17,1,1,0,1,1,1,SingleTouch
2025-03-10,WB36Ud9s,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,zOThm30v7kYR,USA,Miami,50381,1,0,https://www.subway.com/rewards,1,1,0,1,1,1,SingleTouch
2025-08-31,WGiCklK8,Desktop,Web Visits,Web Visits,Web Visits,1,0,1179x2556,JA3DQAYwggOf,USA,Miami,19987,1,0,https://www.subway.com/menu?utm_source=subway_app&utm_medium=push&utm_campaign=promo_39,1,1,0,1,1,1,SingleTouch
2024-11-24,WIZQ0nWp,iPhone,Web Visits,Web Visits,Web Visits,1,0,1080x2340,4FkA9aIJAde1,USA,Miami,13303,2,0,https://www.subway.com/menu/footlongs?utm_source=email&utm_medium=email&utm_campaign=promo_33,1,1,0,1,1,1,SingleTouch
2025-01-11,WIyD7u3m,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,3KrzL15XE6Jg,USA,Los Angeles,59269,1,0,https://www.subway.com/catering,1,1,0,1,1,1,SingleTouch
2025-01-24,WLIVMmXU,Desktop,Web Visits,Web Visits,Web Visits,1,0,1179x2556,HxjiCr32h1zq,USA,Miami,19034,3,0,https://www.subway.com/menu/footlongs?utm_source=subway_app&utm_medium=email&utm_campaign=promo_33,1,1,0,1,1,1,SingleTouch
2024-11-25,WPel8XOF,Desktop,Web Visits,Web Visits,Web Visits,1,0,1080x2340,PcJZAbsskNDz,USA,New York,38009,2,0,https://www.subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_05,1,1,0,1,1,1,SingleTouch
2024-12-27,WVYCoIpt,Android,Web Visits,Web Visits,Web Visits,1,0,1080x2340,FYz1uGfYZDLK,USA,Los Angeles,75646,3,0,https://www.subway.com/rewards?utm_source=email&utm_medium=email&utm_campaign=promo_19,1,1,0,1,1,1,SingleTouch
2025-06-05,WWlEHPC6,iPhone,Web Visits,Web Visits,Web Visits,1,0,1080x2340,aYQCOdDJGKAY,USA,New York,79441,2,0,https://www.subway.com/menu/footlongs?utm_source=email&utm_medium=push&utm_campaign=promo_09,1,1,0,1,1,1,SingleTouch
2025-01-28,WYpja7Ab,Android,Web Visits,Web Visits,Web Visits,0,-1,1366x768,8wElpXtDKQZz,USA,Los Angeles,62377,3,0,https://www.subway.com/,1,1,0,1,1,1,SingleTouch
2024-12-08,WaAi1Ooe,Desktop,Web Visits,Web Visits,Web Visits,1,0,1080x2340,CA8FZb4IOA8K,USA,Los Angeles,33228,1,0,https://www.subway.com/deals?utm_source=subway_app&utm_medium=email&utm_campaign=promo_04,1,1,0,1,1,1,SingleTouch
2025-08-03,WcWUCInB,iPhone,Web Visits,Web Visits,Web Visits,1,0,1179x2556,wFQc31TuuHQN,USA,Chicago,56101,1,0,https://www.subway.com/deals?utm_source=subway_app&utm_medium=email&utm_campaign=promo_02,1,1,0,1,1,1,SingleTouch
2025-03-21,WeKiHxzu,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1366x768,KVRCMhvhTUqm,USA,New York,89097,3,0,https://www.subway.com/menu,1,1,0,1,1,1,SingleTouch
2024-12-19,WkFGDF4t,Android,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,xFN3sFdyCawa,USA,New York,60273,3,0,https://www.subway.com/deals,1,1,0,1,1,1,SingleTouch
2025-04-21,WrgiflBC,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,YRl22wWAkzYw,USA,Seattle,53602,3,0,https://www.subway.com/deals,1,1,0,1,1,1,SingleTouch
2025-04-23,X1yj0Rpc,iPhone,Web Visits,Web Visits,Web Visits,1,0,1179x2556,PdlUW6vKC1E1,USA,New York,66696,2,0,https://www.subway.com/?utm_source=email&utm_medium=email&utm_campaign=promo_37,1,1,0,1,1,1,SingleTouch
2025-07-29,XFmoijes,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,ZQqRnULMrs3N,USA,Seattle,96932,2,0,https://www.subway.com/,1,1,0,1,1,1,SingleTouch
2025-05-12,XHyC6Ct3,Android,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,cpl3215rEfCo,USA,Los Angeles,62641,2,0,https://www.subway.com/deals,1,1,0,1,1,1,SingleTouch
2025-03-26,XL8Sb24W,Desktop,Web Visits,Web Visits,Web Visits,1,0,1179x2556,QX67p9mUNZNz,USA,New York,35248,1,0,https://www.subway.com/menu?utm_source=subway_app&utm_medium=push&utm_campaign=promo_12,1,1,0,1,1,1,SingleTouch
2025-03-29,XLn6cJqI,Android,Web Visits,Web Visits,Web Visits,1,0,1080x2340,0QjqKW3IlA61,USA,Miami,73429,2,0,https://www.subway.com/menu/6-inch?utm_source=subway_app&utm_medium=email&utm_campaign=promo_37,1,1,0,1,1,1,SingleTouch
2025-03-01,XNZ5kUCc,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,pJKs0RrLYZWt,USA,New York,42149,3,0,https://www.subway.com/,1,1,0,1,1,1,SingleTouch
2025-03-16,XPxxy8Kc,Desktop,Web Visits,Web Visits,Web Visits,1,0,1179x2556,rn9wrbdBkTfO,USA,Miami,46491,3,0,https://www.subway.com/menu?utm_source=subway_app&utm_medium=push&utm_campaign=promo_40,1,1,0,1,1,1,SingleTouch
2025-07-02,XR0upt4j,Android,Web Visits,Web Visits,Web Visits,1,0,1080x2340,98GoYpb5QULm,USA,Chicago,57040,1,0,https://www.subway.com/menu/footlongs?utm_source=subway_app&utm_medium=push&utm_campaign=promo_25,1,1,0,1,1,1,SingleTouch
2024-10-31,Xd3PvrhZ,Desktop,Web Visits,Web Visits,Web Visits,1,0,1366x768,fdODV4hQszGm,USA,Seattle,81724,1,0,https://www.subway.com/?utm_source=subway_app&utm_medium=email&utm_campaign=promo_23,1,1,0,1,1,1,SingleTouch
2025-06-14,XlNQGqkU,Android,Web Visits,Web Visits,Web Visits,1,0,1366x768,BAaVhUGnq9td,USA,Seattle,36416,1,0,https://www.subway.com/rewards?utm_source=email&utm_medium=push&utm_campaign=promo_24,1,1,0,1,1,1,SingleTouch
2025-07-15,Xn3RB1gn,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,AERULq9omido,USA,New York,92229,1,0,https://www.subway.com/,1,1,0,1,1,1,SingleTouch
2025-08-22,Xo62fsM4,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1366x768,QJnNrPql5mRH,USA,Seattle,63838,2,0,https://www.subway.com/menu,1,1,0,1,1,1,SingleTouch
2025-04-26,XspthdpA,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,xl0uyUWp5zmT,USA,Seattle,97735,1,0,https://www.subway.com/menu/6-inch,1,1,0,1,1,1,SingleTouch
